SECTION,CATEGORY,SUBCATEGORY,BRAND,SEGMENT_VALUE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_BEFORE,SPB_AFTER,SPB_BEFORE,SPT_AFTER,SPT_BEFORE,BUYER_COUNT_GROWTH,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_GROWTH,SPT_GROWTH,SPB_GROWTH,SEGMENT_TYPE,VERSI
TOOTH CARE,3272 - TOOTH PASTE,3272C - ADVANCE CARE TOOTH PASTE,DARLIE,OTHERS,,1.48,,14.5,,26.0,,1.12,,46294.0,,41334.0,,,,,,,Packtype,NOT_TRIAL
TOOTH CARE,3272 - TOOTH PASTE,3272C - ADVANCE CARE TOOTH PASTE,ENZIM,BOX,1.09,1.07,31.0,71.0,79.0,124.0,1.18,1.15,39311.0,37790.0,33314.0,32861.0,-0.3629,0.0187,-0.5634,0.0261,0.0138,0.0402,Packtype,NOT_TRIAL
TOOTH CARE,3272 - TOOTH PASTE,3272C - ADVANCE CARE TOOTH PASTE,ENZIM,OTHERS,,2.0,,0.5,,1.0,,1.0,,131000.0,,131000.0,,,,,,,Packtype,NOT_TRIAL
TOOTH CARE,3272 - TOOTH PASTE,3272C - ADVANCE CARE TOOTH PASTE,ORAL-B,BOX,,1.12,,4.0,,8.0,,1.0,,31375.0,,31375.0,,,,,,,Packtype,NOT_TRIAL
TOOTH CARE,3272 - TOOTH PASTE,3272C - ADVANCE CARE TOOTH PASTE,PEPSODENT,BOX,1.03,1.0,9.67,7.5,24.0,15.0,1.21,1.0,39342.0,33620.0,32514.0,33620.0,0.6,0.03,0.2893,0.21,-0.0329,0.1702,Packtype,NOT_TRIAL
TOOTH CARE,3272 - TOOTH PASTE,3272C - ADVANCE CARE TOOTH PASTE,PEPSODENT,OTHERS,1.0,,2.67,,7.0,,1.14,,56886.0,,49900.0,,,,,,,,Packtype,NOT_TRIAL
TOOTH CARE,3272 - TOOTH PASTE,3272C - ADVANCE CARE TOOTH PASTE,PEPSODENT SENSITIVE,BOX,1.17,1.16,47.0,83.5,126.0,158.0,1.12,1.06,40145.0,52334.0,35844.0,49372.0,-0.2025,0.0086,-0.4371,0.0566,-0.274,-0.2329,Packtype,NOT_TRIAL
TOOTH CARE,3272 - TOOTH PASTE,3272C - ADVANCE CARE TOOTH PASTE,POLIDENT,BOX,,1.0,,4.0,,6.0,,1.33,,57755.0,,43425.0,,,,,,,Packtype,NOT_TRIAL
TOOTH CARE,3272 - TOOTH PASTE,3272C - ADVANCE CARE TOOTH PASTE,SENSODYNE,BOX,1.17,1.22,255.33,383.0,631.0,671.0,1.21,1.14,42924.0,48269.0,35474.0,42341.0,-0.0596,-0.041,-0.3333,0.0614,-0.1622,-0.1107,Packtype,NOT_TRIAL
TOOTH CARE,3272 - TOOTH PASTE,3272C - ADVANCE CARE TOOTH PASTE,SYSTEMA,BOX,1.11,1.14,217.67,492.0,576.0,879.0,1.13,1.12,20207.0,20539.0,17882.0,18338.0,-0.3447,-0.0263,-0.5576,0.0089,-0.0249,-0.0162,Packtype,NOT_TRIAL
TOOTH CARE,3272 - TOOTH PASTE,3272C - ADVANCE CARE TOOTH PASTE,ZACT,OTHERS,,1.14,,14.5,,27.0,,1.07,,25440.0,,23776.0,,,,,,,Packtype,NOT_TRIAL
TOOTH CARE,3273 - MOUTHWASH,3273A - MOUTHWASH 80-120ML,ENKASARI,BOX,,1.0,,7.0,,13.0,,1.08,,25334.0,,23457.0,,,,,,,Packtype,NOT_TRIAL
TOOTH CARE,3273 - MOUTHWASH,3273A - MOUTHWASH 80-120ML,LISTERINE,BOTTLE,1.05,1.03,49.67,106.0,144.0,207.0,1.03,1.02,12920.0,12453.0,12544.0,12209.0,-0.3043,0.0194,-0.5314,0.0098,0.0274,0.0375,Packtype,NOT_TRIAL
TOOTH CARE,3273 - MOUTHWASH,3273A - MOUTHWASH 80-120ML,TOTAL CARE,BOTTLE,1.03,1.02,38.67,50.0,108.0,97.0,1.07,1.03,10675.0,9856.0,9977.0,9569.0,0.1134,0.0098,-0.2266,0.0388,0.0426,0.0831,Packtype,NOT_TRIAL
TOOTH CARE,3273 - MOUTHWASH,3273B - MOUTHWASH 130-300ML,BETADINE,BOTTLE,1.11,1.0,12.67,12.0,33.0,23.0,1.15,1.04,59518.0,48672.0,51755.0,46800.0,0.4348,0.11,0.0558,0.1058,0.1059,0.2228,Packtype,NOT_TRIAL
TOOTH CARE,3273 - MOUTHWASH,3273B - MOUTHWASH 130-300ML,LISTERINE,BOTTLE,1.1,1.07,138.67,244.5,370.0,442.0,1.12,1.11,33909.0,32653.0,30276.0,29417.0,-0.1629,0.028,-0.4328,0.009,0.0292,0.0385,Packtype,NOT_TRIAL
TOOTH CARE,3273 - MOUTHWASH,3273B - MOUTHWASH 130-300ML,SECRET CLEAN,OTHERS,,1.2,,2.5,,5.0,,1.0,,37400.0,,37400.0,,,,,,,Packtype,NOT_TRIAL
TOOTH CARE,3273 - MOUTHWASH,3273B - MOUTHWASH 130-300ML,TOTAL CARE,BOTTLE,1.12,1.12,71.33,145.0,189.0,251.0,1.13,1.16,25007.0,25114.0,22130.0,21650.0,-0.247,0.0,-0.5081,-0.0259,0.0222,-0.0043,Packtype,NOT_TRIAL
TOOTH CARE,3273 - MOUTHWASH,3273C - MOUTHWASH 350-500ML,COLGATE,OTHERS,,1.93,,7.5,,5.0,,3.0,,341001.0,,113667.0,,,,,,,Packtype,NOT_TRIAL
TOOTH CARE,3273 - MOUTHWASH,3273C - MOUTHWASH 350-500ML,LISTERINE,BOTTLE,1.06,1.05,11.67,10.0,35.0,19.0,1.0,1.05,47729.0,49849.0,47729.0,47475.0,0.8421,0.0095,0.167,-0.0476,0.0054,-0.0425,Packtype,NOT_TRIAL
TOOTH CARE,3273 - MOUTHWASH,3273C - MOUTHWASH 350-500ML,LISTERINE,OTHERS,,1.41,,13.5,,23.0,,1.17,,66764.0,,57063.0,,,,,,,Packtype,NOT_TRIAL
TOOTH CARE,3273 - MOUTHWASH,3273C - MOUTHWASH 350-500ML,TOTAL CARE,OTHERS,,1.0,,3.0,,6.0,,1.0,,27900.0,,27900.0,,,,,,,Packtype,NOT_TRIAL
TOOTH CARE,3275 - TOOTH CARE PACK,3275A - TOOTH CARE PACK,ALFAMART,BAG,1.08,1.13,32.67,35.5,92.0,64.0,1.07,1.11,9374.0,9928.0,8761.0,8944.0,0.4375,-0.0442,-0.0797,-0.036,-0.0205,-0.0558,Packtype,NOT_TRIAL
TOOTH CARE,3275 - TOOTH CARE PACK,3275A - TOOTH CARE PACK,ALFAMART,BOTTLE,1.02,1.12,14.0,34.0,42.0,66.0,1.0,1.03,8117.0,9131.0,8117.0,8865.0,-0.3636,-0.0893,-0.5882,-0.0291,-0.0844,-0.1111,Packtype,NOT_TRIAL
TOOTH CARE,3275 - TOOTH CARE PACK,3275A - TOOTH CARE PACK,CHARMI,OTHERS,,1.0,,1.0,,2.0,,1.0,,20900.0,,20900.0,,,,,,,Packtype,NOT_TRIAL
TOOTH CARE,3275 - TOOTH CARE PACK,3275A - TOOTH CARE PACK,CLOSE UP,BLISTER,1.05,1.0,22.0,1.0,65.0,2.0,1.02,1.0,24738.0,23200.0,24253.0,23200.0,31.5,0.05,21.0,0.02,0.0454,0.0663,Packtype,NOT_TRIAL
TOOTH CARE,3275 - TOOTH CARE PACK,3275A - TOOTH CARE PACK,FORMULA,BOTTLE,1.05,1.1,59.0,132.0,175.0,260.0,1.01,1.02,19316.0,20145.0,19125.0,19750.0,-0.3269,-0.0455,-0.553,-0.0098,-0.0316,-0.0412,Packtype,NOT_TRIAL
TOOTH CARE,3275 - TOOTH CARE PACK,3275A - TOOTH CARE PACK,ORAL-B,OTHERS,,1.0,,0.5,,1.0,,1.0,,45000.0,,45000.0,,,,,,,Packtype,NOT_TRIAL
TOOTH CARE,3275 - TOOTH CARE PACK,3275A - TOOTH CARE PACK,PEPSODENT,BOTTLE,1.04,1.08,29.67,79.0,88.0,155.0,1.01,1.02,25269.0,25762.0,25019.0,25257.0,-0.4323,-0.037,-0.6244,-0.0098,-0.0094,-0.0191,Packtype,NOT_TRIAL
TOOTH CARE,3275 - TOOTH CARE PACK,3275A - TOOTH CARE PACK,POLIDENT,OTHERS,,1.0,,0.5,,1.0,,1.0,,49000.0,,49000.0,,,,,,,Packtype,NOT_TRIAL
TOY'S,4313 - GAMES & ACCESSORIES,4313A - GAMES & ACCESSORIES,EXSO,OTHERS,1.0,2.0,0.33,1.0,1.0,2.0,1.0,1.0,13400.0,26800.0,13400.0,26800.0,-0.5,-0.5,-0.67,0.0,-0.5,-0.5,Packtype,NOT_TRIAL
TOY'S,4313 - GAMES & ACCESSORIES,4313A - GAMES & ACCESSORIES,FULLHOUSE,BOX,1.13,1.52,5.0,10.5,15.0,21.0,1.0,1.0,14580.0,19657.0,14580.0,19657.0,-0.2857,-0.2566,-0.5238,0.0,-0.2583,-0.2583,Packtype,NOT_TRIAL
TOY'S,4313 - GAMES & ACCESSORIES,4313A - GAMES & ACCESSORIES,GAR'DA KENCANA,BOX,1.0,1.25,1.0,2.0,3.0,4.0,1.0,1.0,10233.0,12575.0,10233.0,12575.0,-0.25,-0.2,-0.5,0.0,-0.1862,-0.1862,Packtype,NOT_TRIAL
TOY'S,4313 - GAMES & ACCESSORIES,4313A - GAMES & ACCESSORIES,VICKY,OTHERS,1.5,1.0,1.33,1.5,4.0,3.0,1.0,1.0,7875.0,5300.0,7875.0,5300.0,0.3333,0.5,-0.1133,0.0,0.4858,0.4858,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611A - CARS TOYS,APOLO,BOX,1.0,1.05,3.0,11.0,9.0,21.0,1.0,1.05,70656.0,58633.0,70656.0,55841.0,-0.5714,-0.0476,-0.7273,-0.0476,0.2653,0.2051,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611A - CARS TOYS,CATERPILLAR,BLISTER,1.33,1.0,1.0,1.5,3.0,3.0,1.0,1.0,43867.0,32900.0,43867.0,32900.0,0.0,0.33,-0.3333,0.0,0.3333,0.3333,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611A - CARS TOYS,EMCO,BLISTER,,1.0,,1.0,,2.0,,1.0,,29500.0,,29500.0,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611A - CARS TOYS,EMWAY,BOX,1.12,1.0,5.33,3.5,16.0,6.0,1.0,1.17,67425.0,70083.0,67425.0,59900.0,1.6667,0.12,0.5229,-0.1453,0.1256,-0.0379,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611A - CARS TOYS,HOT WHEELS,BLISTER,1.2,1.15,48.0,75.5,137.0,142.0,1.05,1.06,60661.0,61195.0,57772.0,57731.0,-0.0352,0.0435,-0.3642,-0.0094,0.0007,-0.0087,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611A - CARS TOYS,HOT WHEELS,OTHERS,1.32,1.62,51.0,34.5,137.0,62.0,1.12,1.11,88222.0,107538.0,78770.0,96881.0,1.2097,-0.1852,0.4783,0.009,-0.1869,-0.1796,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611A - CARS TOYS,IQANGEL,OTHERS,,1.0,,0.5,,1.0,,1.0,,31000.0,,31000.0,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611A - CARS TOYS,MAJORETTE,BLISTER,1.0,1.0,0.33,0.5,1.0,1.0,1.0,1.0,52500.0,74900.0,52500.0,74900.0,0.0,0.0,-0.34,0.0,-0.2991,-0.2991,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611A - CARS TOYS,MATCHBOX,BLISTER,1.06,1.07,16.33,13.5,48.0,25.0,1.02,1.08,57608.0,52732.0,56478.0,48826.0,0.92,-0.0093,0.2096,-0.0556,0.1567,0.0925,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611A - CARS TOYS,MONSTER JAM,BLISTER,1.0,1.0,4.33,4.0,13.0,8.0,1.0,1.0,40823.0,36900.0,40823.0,36900.0,0.625,0.0,0.0825,0.0,0.1063,0.1063,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611A - CARS TOYS,THOMAS,BLISTER,1.07,1.0,5.0,3.0,14.0,6.0,1.07,1.0,45561.0,39900.0,42580.0,39900.0,1.3333,0.07,0.6667,0.07,0.0672,0.1419,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611A - CARS TOYS,VR TOYS,BLISTER,1.0,1.0,2.67,1.0,8.0,2.0,1.0,1.0,32400.0,39900.0,32400.0,39900.0,3.0,0.0,1.67,0.0,-0.188,-0.188,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611B - BRICKS TOYS,BLOKEES,BOX,1.31,1.35,30.33,35.5,78.0,52.0,1.17,1.37,45753.0,55396.0,39105.0,40435.0,0.5,-0.0296,-0.1456,-0.146,-0.0329,-0.1741,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611B - BRICKS TOYS,EMCO,BOX,,1.0,,1.0,,2.0,,1.0,,30400.0,,30400.0,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611B - BRICKS TOYS,EMCO,OTHERS,1.0,,1.33,,4.0,,1.0,,49900.0,,49900.0,,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611B - BRICKS TOYS,MMS,BOX,,1.0,,0.5,,1.0,,1.0,,36500.0,,36500.0,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,APOLO,BOX,,1.33,,1.5,,3.0,,1.0,,39867.0,,39867.0,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,BARBIE,BOX,1.0,1.0,1.0,1.5,3.0,3.0,1.0,1.0,59900.0,59900.0,59900.0,59900.0,0.0,0.0,-0.3333,0.0,0.0,0.0,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,BATMAN,BOX,1.0,1.0,0.33,2.5,1.0,4.0,1.0,1.25,69900.0,64875.0,69900.0,51900.0,-0.75,0.0,-0.868,-0.2,0.3468,0.0775,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,COOL THINGS,OTHERS,1.25,,4.0,,11.0,,1.09,,40739.0,,37375.0,,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,D-NO,BOX,1.14,1.0,2.33,3.0,7.0,6.0,1.0,1.0,34171.0,34900.0,34171.0,34900.0,0.1667,0.14,-0.2233,0.0,-0.0209,-0.0209,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,DISNEY,BLISTER,,1.11,,9.0,,18.0,,1.0,,44022.0,,44022.0,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,DISNEY,OTHERS,1.0,1.12,1.33,4.0,4.0,8.0,1.0,1.0,64900.0,113588.0,64900.0,113588.0,-0.5,-0.1071,-0.6675,0.0,-0.4286,-0.4286,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,EMCO,BLISTER,1.2,1.2,1.67,22.0,5.0,37.0,1.0,1.19,53880.0,56013.0,53880.0,47070.0,-0.8649,0.0,-0.9241,-0.1597,0.1447,-0.0381,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,EMCO,BOTTLE,1.2,1.0,3.33,6.0,10.0,12.0,1.0,1.0,75960.0,54900.0,75960.0,54900.0,-0.1667,0.2,-0.445,0.0,0.3836,0.3836,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,EMCO,BOX,1.0,1.1,4.67,10.5,13.0,20.0,1.08,1.05,64738.0,62805.0,59943.0,59814.0,-0.35,-0.0909,-0.5552,0.0286,0.0022,0.0308,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,EMCO,OTHERS,1.12,1.1,2.67,10.5,7.0,20.0,1.14,1.05,58297.0,57385.0,51138.0,54652.0,-0.65,0.0182,-0.7457,0.0857,-0.0643,0.0159,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,GABBY'S,OTHERS,1.0,,2.33,,7.0,,1.0,,24900.0,,24900.0,,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,JURASSIC WORLD,BLISTER,,1.38,,4.0,,8.0,,1.0,,77687.0,,77687.0,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,JURASSIC WORLD,BOX,,1.0,,1.5,,3.0,,1.0,,43500.0,,43500.0,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,MY LITTLE PONY,BOX,1.0,,3.33,,10.0,,1.0,,59900.0,,59900.0,,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,POKEMON,BOTTLE,1.0,1.0,0.67,0.5,2.0,1.0,1.0,1.0,64900.0,64900.0,64900.0,64900.0,1.0,0.0,0.34,0.0,0.0,0.0,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,POLLY,BLISTER,1.2,1.0,1.67,1.5,4.0,3.0,1.25,1.0,74850.0,49900.0,59880.0,49900.0,0.3333,0.2,0.1133,0.25,0.2,0.5,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,QMAN,BOX,1.0,1.0,0.33,1.5,1.0,3.0,1.0,1.0,32900.0,32900.0,32900.0,32900.0,-0.6667,0.0,-0.78,0.0,0.0,0.0,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,RHINO,BLISTER,,1.33,,4.5,,8.0,,1.12,,35628.0,,31811.0,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,RHINO,BOX,1.03,1.0,12.33,10.0,36.0,19.0,1.03,1.05,42253.0,41948.0,41022.0,39950.0,0.8947,0.03,0.233,-0.019,0.0268,0.0073,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,TROLLS,BLISTER,,1.17,,3.0,,6.0,,1.0,,64750.0,,64750.0,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,VR TOYS,BOX,,1.0,,0.5,,1.0,,1.0,,22500.0,,22500.0,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611C - DOLL/FIGURE TOYS,VR TOYS,OTHERS,1.0,,0.67,,2.0,,1.0,,29900.0,,29900.0,,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,ALFA,BAG,1.2,1.0,1.67,3.5,5.0,7.0,1.0,1.0,23880.0,22757.0,23880.0,22757.0,-0.2857,0.2,-0.5229,0.0,0.0493,0.0493,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,ALFA,BLISTER,1.27,1.12,5.0,8.5,15.0,17.0,1.0,1.0,35873.0,31653.0,35873.0,31653.0,-0.1176,0.1339,-0.4118,0.0,0.1333,0.1333,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,ALFA,OTHERS,1.05,,13.33,,38.0,,1.05,,33647.0,,32045.0,,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,APOLO,BLISTER,1.16,1.0,23.0,14.0,60.0,27.0,1.15,1.04,33283.0,25896.0,28942.0,24900.0,1.2222,0.16,0.6429,0.1058,0.1623,0.2853,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,APOLO,BOX,1.0,1.08,4.33,12.0,13.0,24.0,1.0,1.0,30900.0,42050.0,30900.0,42050.0,-0.4583,-0.0741,-0.6392,0.0,-0.2652,-0.2652,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,APOLO,OTHERS,1.03,1.0,9.67,7.0,29.0,14.0,1.0,1.0,30207.0,24257.0,30207.0,24257.0,1.0714,0.03,0.3814,0.0,0.2453,0.2453,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,BARBIE,OTHERS,1.25,,1.33,,4.0,,1.0,,49925.0,,49925.0,,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,BERINGIN,OTHERS,,2.0,,0.5,,1.0,,1.0,,98600.0,,98600.0,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,BYDESIGN,BLISTER,1.0,1.09,1.0,5.5,3.0,11.0,1.0,1.0,23433.0,32182.0,23433.0,32182.0,-0.7273,-0.0826,-0.8182,0.0,-0.2719,-0.2719,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,BYDESIGN,OTHERS,1.07,1.0,22.33,1.0,62.0,2.0,1.08,1.0,49166.0,34200.0,45524.0,34200.0,30.0,0.07,21.33,0.08,0.3311,0.4376,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,COOLANT,BLISTER,1.0,1.33,0.67,1.5,2.0,3.0,1.0,1.0,20900.0,26000.0,20900.0,26000.0,-0.3333,-0.2481,-0.5533,0.0,-0.1962,-0.1962,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,D-NO,BAG,1.06,1.0,10.67,14.5,32.0,28.0,1.0,1.04,26456.0,25896.0,26456.0,24900.0,0.1429,0.06,-0.2641,-0.0385,0.0625,0.0216,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,D-NO,BOX,,1.0,,0.5,,1.0,,1.0,,29700.0,,29700.0,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,DENO,BAG,1.12,1.0,2.67,2.5,8.0,5.0,1.0,1.0,29387.0,26900.0,29387.0,26900.0,0.6,0.12,0.068,0.0,0.0925,0.0925,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,DENO,BLISTER,,1.0,,0.5,,1.0,,1.0,,14900.0,,14900.0,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,DENO,BOTTLE,1.07,1.1,5.0,15.0,15.0,29.0,1.0,1.03,28193.0,29214.0,28193.0,28363.0,-0.4828,-0.0273,-0.6667,-0.0291,-0.006,-0.0349,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,DISNEY,BAG,1.0,1.0,1.0,0.5,3.0,1.0,1.0,1.0,30767.0,26100.0,30767.0,26100.0,2.0,0.0,1.0,0.0,0.1788,0.1788,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,DISNEY,BLISTER,1.0,1.04,11.33,11.5,33.0,23.0,1.03,1.0,26387.0,31500.0,25618.0,31500.0,0.4348,-0.0385,-0.0148,0.03,-0.1867,-0.1623,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,DISNEY,BOTTLE,1.2,1.1,1.67,5.0,5.0,10.0,1.0,1.0,39540.0,21810.0,39540.0,21810.0,-0.5,0.0909,-0.666,0.0,0.8129,0.8129,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,DISNEY,BOX,1.0,,0.67,,2.0,,1.0,,29900.0,,29900.0,,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,EMCO,BLISTER,1.0,1.04,10.0,24.0,30.0,47.0,1.0,1.02,48880.0,46147.0,48880.0,45242.0,-0.3617,-0.0385,-0.5833,-0.0196,0.0804,0.0592,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,EMCO,BOTTLE,1.0,1.15,4.67,19.5,13.0,37.0,1.08,1.05,23883.0,28326.0,22114.0,26977.0,-0.6486,-0.1304,-0.7605,0.0286,-0.1803,-0.1569,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,EMCO,BOX,1.03,1.08,10.33,35.5,31.0,67.0,1.0,1.06,44477.0,39929.0,44477.0,37669.0,-0.5373,-0.0463,-0.709,-0.0566,0.1807,0.1139,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,EMCO,OTHERS,1.11,1.0,6.0,1.0,18.0,2.0,1.0,1.0,49333.0,207000.0,49333.0,207000.0,8.0,0.11,5.0,0.0,-0.7617,-0.7617,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,FROZEN,BLISTER,1.0,1.0,0.67,3.0,2.0,6.0,1.0,1.0,23500.0,23083.0,23500.0,23083.0,-0.6667,0.0,-0.7767,0.0,0.0181,0.0181,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,FROZEN,BOTTLE,1.0,1.0,0.33,1.5,1.0,3.0,1.0,1.0,26100.0,25900.0,26100.0,25900.0,-0.6667,0.0,-0.78,0.0,0.0077,0.0077,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,GOGO BUS,BOTTLE,,1.0,,2.5,,5.0,,1.0,,33660.0,,33660.0,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,HELLO KITTY,BOTTLE,1.0,1.0,2.33,4.0,7.0,8.0,1.0,1.0,39900.0,39900.0,39900.0,39900.0,-0.125,0.0,-0.4175,0.0,0.0,0.0,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,HOT WHEELS,BOX,1.0,1.06,5.33,9.0,16.0,16.0,1.0,1.12,69900.0,80833.0,69900.0,72172.0,0.0,-0.0566,-0.4078,-0.1071,-0.0315,-0.1353,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,IQANGEL,OTHERS,,1.0,,1.0,,2.0,,1.0,,31000.0,,31000.0,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,MAGIC,BOTTLE,,1.0,,0.5,,1.0,,1.0,,29900.0,,29900.0,,,,,,,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,MAGIC PRINCESS,BOTTLE,1.0,1.0,2.67,7.0,8.0,13.0,1.0,1.08,34900.0,37738.0,34900.0,34943.0,-0.3846,0.0,-0.6186,-0.0741,-0.0012,-0.0752,Packtype,NOT_TRIAL
TOY'S,4611 - TOYS,4611D - ACTIVITY TOYS,MARVEL,BLISTER,1.0,1.0,2.67,2.5,8.0,5.0,1.0,1.0,27800.0,30220.0,27800.0,30220.0,0.6,0.0,0.068,0.0,-0.0801,-0.0801,Packtype,NOT_TRIAL
