BUYER_ID,SECTION,CATEGORY_BEFORE,CATEGORY_AFTER,SWITCH_FLAG,PROMO_FLAG
MEM_9990015968900228,SNACK,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,PROMO
MEM_9990015968900228,SNACK,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,NON PROMO
MEM_9990015969002037,HOUSE HOLD,3724 - IRONING,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990015969002037,MEJA KASIR,2332 - BLOCK CHOCOLATE,2332 - BLOCK CHOCOLATE,NO_SWITCH,PROMO
MEM_9990015969002037,STAPLE NEED,1512 - SUGAR,1512 - SUGAR,NO_SWITCH,NON PROMO
MEM_9990015969002037,TOOTH CARE,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990015969215238,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,3215 - HAIR STYLING,SWITCH,PROMO
MEM_9990015969231552,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990015969231552,PERSONAL CARE,3233 - WOMEN BODY SPRAY,3215 - HAIR STYLING,SWITCH,PROMO
MEM_9990015969231552,STAPLE NEED,1511 - RICE,1611 - POWDER JELLY,SWITCH,PROMO
MEM_9990015970693741,HOUSE HOLD,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990015970693741,STAPLE NEED,1511 - RICE,1711 - MSG ( MONO SODIUM GLUTAMATE ),SWITCH,NON PROMO
MEM_9990015970695069,BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412 - SKM (SIGARET KRETEK MESIN) LTLN,NO_SWITCH,NON PROMO
MEM_9990015970916589,CHILLER,1151 - RTD JUICE,6227 - CHILLED SAUSAGES,SWITCH,NON PROMO
MEM_9990015971203229,MILK & DIAPERS,3432 - PANTS DIAPERS,2117 - GROWING UP MILK MAINSTREAM,SWITCH,PROMO
MEM_9990015971244176,BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2323 - BAG CANDY,SWITCH,NON PROMO
MEM_9990015971244176,BREAKFAST,1224 - POWDER CREAMER & CHOCOLATE DRINK,1223 - PURE COFFEE,SWITCH,NON PROMO
MEM_9990015971244176,CHILLER,2024 - BOTTLE - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,NO_SWITCH,PROMO
MEM_9990015971244176,HOUSE HOLD,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990015971244176,MEJA KASIR,4633 - LEISURE BAG,4633 - LEISURE BAG,NO_SWITCH,NON PROMO
MEM_9990015971244176,STAPLE NEED,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990015971512147,BREAD CORNER (BC),1314 - CHEESE,6611 - BREAD,SWITCH,PROMO
MEM_9990015971827385,CHILLER,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990015971827385,ICE CREAM,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990015971827385,PERSONAL CARE,3217 - HAIR MASK,3217 - HAIR MASK,NO_SWITCH,NON PROMO
MEM_9990015971827385,PERSONAL CARE,3217 - HAIR MASK,3217 - HAIR MASK,NO_SWITCH,PROMO
MEM_9990015972244656,HOUSE HOLD,3711 - POWDER DETERGENT,3516 - DISHWASHING CLEANER,SWITCH,PROMO
MEM_9990015972244656,MILK & DIAPERS,3432 - PANTS DIAPERS,3432 - PANTS DIAPERS,NO_SWITCH,PROMO
MEM_9990015972244656,STAPLE NEED,1512 - SUGAR,1722 - TOMATO,SWITCH,PROMO
MEM_9990015972377172,CHILLER,2024 - BOTTLE - CAN LIQUID MILK,1113 - MINERAL WATER,SWITCH,NON PROMO
MEM_9990015972377172,HOUSE HOLD,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990015972377172,STAPLE NEED,1721 - CHILLI,1511 - RICE,SWITCH,NON PROMO
MEM_9990015972454690,BISC & CONFECTIONARY,2301 - JELLY & PUDDING,2331 - ENROBED CHOCOLATE,SWITCH,PROMO
MEM_9990015972454690,CHILLER,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990015972454690,MEJA KASIR,2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,PROMO
MEM_9990015972490344,CHILLER,1156 - RTD COFFEE,2024 - BOTTLE - CAN LIQUID MILK,SWITCH,PROMO
MEM_9990015972490344,HOUSE HOLD,3511 - FLOOR CLEANER,3511 - FLOOR CLEANER,NO_SWITCH,PROMO
MEM_9990015972490344,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,3223 - HEALTHY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990015972490344,PERSONAL CARE,3223 - HEALTHY LIQUID SOAP,3223 - HEALTHY LIQUID SOAP,NO_SWITCH,NON PROMO
MEM_9990015972490344,SNACK,2212 - POTATOES,2212 - POTATOES,NO_SWITCH,PROMO
MEM_9990015972547970,MILK & DIAPERS,2117 - GROWING UP MILK MAINSTREAM,2117 - GROWING UP MILK MAINSTREAM,NO_SWITCH,NON PROMO
MEM_9990015973468200,CHILLER,1115 - REMEDIES DRINK,1115 - REMEDIES DRINK,NO_SWITCH,PROMO
MEM_9990015973505892,BREAKFAST,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,PROMO
MEM_9990015973505892,HOUSE HOLD,3516 - DISHWASHING CLEANER,3711 - POWDER DETERGENT,SWITCH,PROMO
MEM_9990015973505892,SNACK,2217 - CORN,2213 - EXTRUDED & PELLET,SWITCH,PROMO
MEM_9990015973505892,TOOTH CARE,3271 - TOOTH BRUSH,3272 - TOOTH PASTE,SWITCH,PROMO
MEM_9990015973517716,BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412 - SKM (SIGARET KRETEK MESIN) LTLN,NO_SWITCH,NON PROMO
MEM_9990015973528969,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990015973528969,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990015973533100,HOUSE HOLD,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990015973533100,PERSONAL CARE,3331 - BEAUTY COTTON,3211 - SHAMPOO,SWITCH,NON PROMO
MEM_9990015973533100,STAPLE NEED,1721 - CHILLI,1915 - PASTA,SWITCH,PROMO
MEM_9990015973558900,BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2415 - SIGARET ELEKTRIK,SWITCH,NON PROMO
MEM_9990015973558900,BISC & CONFECTIONARY,2323 - BAG CANDY,2222 - COOKIES BISCUIT,SWITCH,PROMO
MEM_9990015973558900,BISC & CONFECTIONARY,2323 - BAG CANDY,2222 - COOKIES BISCUIT,SWITCH,NON PROMO
MEM_9990015973558900,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990015973558900,MEJA KASIR,2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,NON PROMO
MEM_9990015973558900,MISC & STATIONARY,4311 - PET FOODS & ACCESSORIES,4311 - PET FOODS & ACCESSORIES,NO_SWITCH,PROMO
MEM_9990015973558900,PERSONAL CARE,3217 - HAIR MASK,3222 - BEAUTY LIQUID SOAP,SWITCH,PROMO
MEM_9990015973558900,SANITARY ADULT,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990015973877949,HOUSE HOLD,3513 - TOILET CLEANER,3711 - POWDER DETERGENT,SWITCH,PROMO
MEM_9990015973877949,PERSONAL CARE,3222 - BEAUTY LIQUID SOAP,3223 - HEALTHY LIQUID SOAP,SWITCH,PROMO
MEM_9990015974064792,HOUSE HOLD,3724 - IRONING,3615 - ELECTRIC INSECTICIDES,SWITCH,PROMO
MEM_9990015974175842,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990015974175842,SANITARY ADULT,3321 - SANITARY NAPKINS WINGS,3324 - ADULT DIAPERS,SWITCH,PROMO
MEM_9990015974206184,CHILLER,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,NON PROMO
MEM_9990015974288334,CHILLER,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990015974288334,HOUSE HOLD,3516 - DISHWASHING CLEANER,3615 - ELECTRIC INSECTICIDES,SWITCH,PROMO
MEM_9990015974777478,CHILLER,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990015974777478,MEDICINE & BABY CARE,3334 - REGULER COTTON BUD,3425 - TOOTH BRUSH KIDS,SWITCH,PROMO
MEM_9990015974777478,MEJA KASIR,4633 - LEISURE BAG,4633 - LEISURE BAG,NO_SWITCH,NON PROMO
MEM_9990015974777478,PERSONAL CARE,3221 - BAR SOAP,3217 - HAIR MASK,SWITCH,NON PROMO
MEM_9990015974777478,SNACK,2213 - EXTRUDED & PELLET,2212 - POTATOES,SWITCH,NON PROMO
MEM_9990015974788389,MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3333 - BABY COTTON,SWITCH,NON PROMO
MEM_9990015974788389,PERSONAL CARE,3251 - BODY LOTION,3222 - BEAUTY LIQUID SOAP,SWITCH,PROMO
MEM_9990015974788389,SNACK,2213 - EXTRUDED & PELLET,2217 - CORN,SWITCH,PROMO
MEM_9990015974813935,MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3333 - BABY COTTON,SWITCH,NON PROMO
MEM_9990015974826530,CHILLER,2024 - BOTTLE - CAN LIQUID MILK,2023 - TETRAPACK LIQUID MILK,SWITCH,NON PROMO
MEM_9990015974826530,CHILLER,2024 - BOTTLE - CAN LIQUID MILK,2023 - TETRAPACK LIQUID MILK,SWITCH,PROMO
MEM_9990015974826530,HOUSE HOLD,3516 - DISHWASHING CLEANER,3723 - DILUTE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990015974826530,MEDICINE & BABY CARE,"3415 - BABY LOTION, OIL & CREAM",3416 - BABY LIQUID SOAP,SWITCH,PROMO
MEM_9990015974826530,PERSONAL CARE,3211 - SHAMPOO,3211 - SHAMPOO,NO_SWITCH,PROMO
MEM_9990015974832248,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990015974832248,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990015974832248,SANITARY ADULT,3321 - SANITARY NAPKINS WINGS,3321 - SANITARY NAPKINS WINGS,NO_SWITCH,PROMO
MEM_9990015974832248,STAPLE NEED,1513 - FLOUR,1521 - PALM COOKING OIL,SWITCH,PROMO
MEM_9990015974832248,TOOTH CARE,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,SWITCH,PROMO
MEM_9990015974929822,CHILLER,1113 - MINERAL WATER,2023 - TETRAPACK LIQUID MILK,SWITCH,PROMO
MEM_9990015974929822,HOUSE HOLD,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990015974929822,MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122 - BABY BISCUIT & SNACK,NO_SWITCH,PROMO
MEM_9990015975394885,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990015976122521,CHILLER,1154 - RTD TEA,1154 - RTD TEA,NO_SWITCH,PROMO
MEM_9990015976122521,CHILLER,1154 - RTD TEA,1154 - RTD TEA,NO_SWITCH,NON PROMO
MEM_9990015976122521,HOUSE HOLD,3611 - AEROSOL INSECTICIDES,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990015976122521,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990015976122521,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990015976122521,PERSONAL CARE,3211 - SHAMPOO,3221 - BAR SOAP,SWITCH,PROMO
MEM_9990015976122521,STAPLE NEED,1715 - MEAL MAKER,1721 - CHILLI,SWITCH,PROMO
MEM_9990015976329990,SNACK,2213 - EXTRUDED & PELLET,2212 - POTATOES,SWITCH,PROMO
MEM_9990015976388600,CHILLER,1154 - RTD TEA,2024 - BOTTLE - CAN LIQUID MILK,SWITCH,NON PROMO
MEM_9990015976952189,BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2227 - WAFER BISCUIT,SWITCH,PROMO
MEM_9990015976952189,BREAKFAST,1321 - CEREAL,1321 - CEREAL,NO_SWITCH,NON PROMO
MEM_9990015976952189,CHILLER,2023 - TETRAPACK LIQUID MILK,1113 - MINERAL WATER,SWITCH,PROMO
MEM_9990015976952189,CHILLER,2023 - TETRAPACK LIQUID MILK,1113 - MINERAL WATER,SWITCH,NON PROMO
MEM_9990015977024076,BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223 - CRACKER BISCUIT,NO_SWITCH,NON PROMO
MEM_9990015977024076,BREAKFAST,1222 - COFFEE MIX,1222 - COFFEE MIX,NO_SWITCH,PROMO
MEM_9990015977024076,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990015977024076,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990015977024076,STAPLE NEED,1512 - SUGAR,1521 - PALM COOKING OIL,SWITCH,PROMO
MEM_9990015977594941,MILK & DIAPERS,2117 - GROWING UP MILK MAINSTREAM,2117 - GROWING UP MILK MAINSTREAM,NO_SWITCH,NON PROMO
MEM_9990015978502333,BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990015978502333,BEVERAGES,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990015978502333,BISC & CONFECTIONARY,2323 - BAG CANDY,2323 - BAG CANDY,NO_SWITCH,NON PROMO
MEM_9990015978502333,CHILLER,6212 - YOGHURT,2023 - TETRAPACK LIQUID MILK,SWITCH,NON PROMO
MEM_9990015978502333,CHILLER,6212 - YOGHURT,2023 - TETRAPACK LIQUID MILK,SWITCH,PROMO
MEM_9990015978502333,HOUSE HOLD,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990015978502333,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990015978502333,PERSONAL CARE,3222 - BEAUTY LIQUID SOAP,3222 - BEAUTY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990015978502333,PERSONAL CARE,3222 - BEAUTY LIQUID SOAP,3222 - BEAUTY LIQUID SOAP,NO_SWITCH,NON PROMO
MEM_9990015978502333,SNACK,2213 - EXTRUDED & PELLET,2217 - CORN,SWITCH,NON PROMO
MEM_9990015978502333,STAPLE NEED,1723 - SOY SAUCE,1723 - SOY SAUCE,NO_SWITCH,NON PROMO
MEM_9990015978502333,STAPLE NEED,1723 - SOY SAUCE,1723 - SOY SAUCE,NO_SWITCH,PROMO
MEM_9990015978541140,CHILLER,6212 - YOGHURT,6212 - YOGHURT,NO_SWITCH,NON PROMO
MEM_9990015978541140,PERSONAL CARE,3222 - BEAUTY LIQUID SOAP,3222 - BEAUTY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990015978937620,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222 - COOKIES BISCUIT,NO_SWITCH,PROMO
MEM_9990015978937620,BREAKFAST,2021 - SWEETENED CONDENSED MILK,1321 - CEREAL,SWITCH,PROMO
MEM_9990015978937620,BREAKFAST,2021 - SWEETENED CONDENSED MILK,1321 - CEREAL,SWITCH,NON PROMO
MEM_9990015978937620,STAPLE NEED,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990015979373076,BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223 - CRACKER BISCUIT,NO_SWITCH,NON PROMO
MEM_9990015979373076,STAPLE NEED,1521 - PALM COOKING OIL,1725 - DRESSING,SWITCH,PROMO
MEM_9990015979373076,STAPLE NEED,1521 - PALM COOKING OIL,1725 - DRESSING,SWITCH,NON PROMO
MEM_9990015979568977,SNACK,2212 - POTATOES,2212 - POTATOES,NO_SWITCH,PROMO
MEM_9990015979592935,MILK & DIAPERS,2121 - BABY CEREAL,2117 - GROWING UP MILK MAINSTREAM,SWITCH,NON PROMO
MEM_9990015979704277,CHILLER,2023 - TETRAPACK LIQUID MILK,1116 - VITAMIN DRINK,SWITCH,PROMO
MEM_9990015979721490,HOUSE HOLD,3723 - DILUTE FABRIC CONDITIONER,3723 - DILUTE FABRIC CONDITIONER,NO_SWITCH,PROMO
MEM_9990015979721490,STAPLE NEED,1812 - CANNED SEAFOOD,1523 - MARGARINE & BUTTER,SWITCH,PROMO
MEM_9990015980096595,NOODLE,1911 - INSTANT NOODLE BAG,1913 - INSTANT RICE NOODLE,SWITCH,PROMO
MEM_9990015980142722,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990015980760558,SANITARY ADULT,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990015981419948,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2226 - SANDWICH BISCUIT,SWITCH,PROMO
MEM_9990015981419948,STAPLE NEED,1521 - PALM COOKING OIL,1724 - LIQUID SAUCE & VINEGAR,SWITCH,NON PROMO
MEM_9990015982082195,CHILLER,1115 - REMEDIES DRINK,1154 - RTD TEA,SWITCH,NON PROMO
MEM_9990015982226197,PERSONAL CARE,3248 - MEN FACIAL FOAM SOAP,3251 - BODY LOTION,SWITCH,NON PROMO
MEM_9990015982304970,CHILLER,1113 - MINERAL WATER,1156 - RTD COFFEE,SWITCH,NON PROMO
MEM_9990015982304970,CHILLER,1113 - MINERAL WATER,1156 - RTD COFFEE,SWITCH,PROMO
MEM_9990015982304970,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990015982499256,CHILLER,1154 - RTD TEA,1156 - RTD COFFEE,SWITCH,PROMO
MEM_9990015982992092,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2228 - STICK BISCUIT,SWITCH,NON PROMO
MEM_9990015982992092,BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2228 - STICK BISCUIT,SWITCH,PROMO
MEM_9990015982992092,CHILLER,1113 - MINERAL WATER,2023 - TETRAPACK LIQUID MILK,SWITCH,NON PROMO
MEM_9990015982992092,MEDICINE & BABY CARE,3121 - PLESTER,3425 - TOOTH BRUSH KIDS,SWITCH,PROMO
MEM_9990015982992092,MEJA KASIR,4633 - LEISURE BAG,2321 - POCKET CANDY,SWITCH,NON PROMO
MEM_9990015982992092,MISC & STATIONARY,4311 - PET FOODS & ACCESSORIES,4513 - STATIONARY,SWITCH,NON PROMO
MEM_9990015982992092,MISC & STATIONARY,4311 - PET FOODS & ACCESSORIES,4513 - STATIONARY,SWITCH,PROMO
MEM_9990015982992092,SNACK,2216 - SEAWEED,2212 - POTATOES,SWITCH,PROMO
MEM_9990015983330494,CHILLER,6227 - CHILLED SAUSAGES,1154 - RTD TEA,SWITCH,PROMO
MEM_9990015983330494,ICE CREAM,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,PROMO
MEM_9990015983330494,MEJA KASIR,2321 - POCKET CANDY,4633 - LEISURE BAG,SWITCH,NON PROMO
MEM_9990015983330494,MILK & DIAPERS,2117 - GROWING UP MILK MAINSTREAM,2117 - GROWING UP MILK MAINSTREAM,NO_SWITCH,NON PROMO
MEM_9990015983330494,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990015983330494,STAPLE NEED,1716 - FLOUR SEASONING,1521 - PALM COOKING OIL,SWITCH,PROMO
MEM_9990015983613556,BREAKFAST,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,NON PROMO
MEM_9990015983613556,CHILLER,2024 - BOTTLE - CAN LIQUID MILK,2023 - TETRAPACK LIQUID MILK,SWITCH,PROMO
MEM_9990015983613556,HOUSE HOLD,3722 - CONCENTRATE FABRIC CONDITIONER,3516 - DISHWASHING CLEANER,SWITCH,PROMO
MEM_9990015983613556,MEDICINE & BABY CARE,3132 - TELON OIL,3413 - BABY COLOGNE,SWITCH,PROMO
MEM_9990015983613556,MEJA KASIR,2321 - POCKET CANDY,2332 - BLOCK CHOCOLATE,SWITCH,PROMO
MEM_9990015983613556,PERSONAL CARE,3211 - SHAMPOO,3231 - WOMEN DEO,SWITCH,PROMO
MEM_9990015983613556,STAPLE NEED,1915 - PASTA,1521 - PALM COOKING OIL,SWITCH,PROMO
MEM_9990015983887386,CHILLER,1117 - YOGHURT BEVERAGE,1154 - RTD TEA,SWITCH,NON PROMO
MEM_9990015983967487,BISC & CONFECTIONARY,2331 - ENROBED CHOCOLATE,2333 - DRAGEES CHOCOLATE,SWITCH,NON PROMO
MEM_9990015983967487,BREAKFAST,1221 - INSTANT COFFEE MIX,1222 - COFFEE MIX,SWITCH,PROMO
MEM_9990015983967487,HOUSE HOLD,3516 - DISHWASHING CLEANER,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990015983967487,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990015983967487,STAPLE NEED,1721 - CHILLI,1721 - CHILLI,NO_SWITCH,PROMO
MEM_9990015984362936,HOUSE HOLD,3513 - TOILET CLEANER,3724 - IRONING,SWITCH,PROMO
MEM_9990015984362936,PERSONAL CARE,3216 - HAIR COLOUR,3216 - HAIR COLOUR,NO_SWITCH,PROMO
MEM_9990015984438177,BACKWALL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412 - SKM (SIGARET KRETEK MESIN) LTLN,NO_SWITCH,NON PROMO
MEM_9990015984438177,BREAKFAST,2021 - SWEETENED CONDENSED MILK,1223 - PURE COFFEE,SWITCH,NON PROMO
MEM_9990015984438177,CHILLER,2023 - TETRAPACK LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,SWITCH,PROMO
MEM_9990015984438177,ICE CREAM,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990015984438177,MILK & DIAPERS,2118 - GROWING UP MILK PREMIUM,2118 - GROWING UP MILK PREMIUM,NO_SWITCH,PROMO
MEM_9990015984438177,STAPLE NEED,1711 - MSG ( MONO SODIUM GLUTAMATE ),1512 - SUGAR,SWITCH,NON PROMO
MEM_9990015985217242,BISC & CONFECTIONARY,2301 - JELLY & PUDDING,2228 - STICK BISCUIT,SWITCH,NON PROMO
MEM_9990015985217242,CHILLER,1117 - YOGHURT BEVERAGE,2023 - TETRAPACK LIQUID MILK,SWITCH,NON PROMO
MEM_9990015985217242,CHILLER,1117 - YOGHURT BEVERAGE,2023 - TETRAPACK LIQUID MILK,SWITCH,PROMO
MEM_9990015985261224,BREAD CORNER (BC),1314 - CHEESE,1314 - CHEESE,NO_SWITCH,NON PROMO
MEM_9990015985436400,MEDICINE & BABY CARE,3313 - WET TISSUE,3334 - REGULER COTTON BUD,SWITCH,NON PROMO
MEM_9990015985503197,MEJA KASIR,2332 - BLOCK CHOCOLATE,4633 - LEISURE BAG,SWITCH,NON PROMO
MEM_9990015985503197,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990015985503197,SNACK,2213 - EXTRUDED & PELLET,2217 - CORN,SWITCH,NON PROMO
MEM_9990015985503197,STAPLE NEED,1721 - CHILLI,1915 - PASTA,SWITCH,PROMO
MEM_9990015985821712,CHILLER,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,NON PROMO
MEM_9990015985821712,CHILLER,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,PROMO
MEM_9990015985821712,MEJA KASIR,2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,NON PROMO
MEM_9990015985821712,MEJA KASIR,2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,PROMO
MEM_9990015985821712,MISC & STATIONARY,4753 - MASK,4311 - PET FOODS & ACCESSORIES,SWITCH,NON PROMO
MEM_9990015985821712,MISC & STATIONARY,4753 - MASK,4311 - PET FOODS & ACCESSORIES,SWITCH,PROMO
MEM_9990015985821712,NOODLE,1911 - INSTANT NOODLE BAG,1912 - INSTANT NOODLE CUP,SWITCH,PROMO
MEM_9990015985821712,NOODLE,1911 - INSTANT NOODLE BAG,1912 - INSTANT NOODLE CUP,SWITCH,NON PROMO
MEM_9990015985821712,PERSONAL CARE,3241 - FACIAL WASH SOAP,3222 - BEAUTY LIQUID SOAP,SWITCH,NON PROMO
MEM_9990015985821712,PERSONAL CARE,3241 - FACIAL WASH SOAP,3222 - BEAUTY LIQUID SOAP,SWITCH,PROMO
MEM_9990015985821712,SNACK,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,NON PROMO
MEM_9990015985821712,SNACK,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,PROMO
MEM_9990015985821712,TOOTH CARE,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990015986311399,STAPLE NEED,1511 - RICE,1512 - SUGAR,SWITCH,NON PROMO
MEM_9990015986322196,NOODLE,1911 - INSTANT NOODLE BAG,1923 - INSTANT PORRIDGE,SWITCH,NON PROMO
MEM_9990015988911157,BISC & CONFECTIONARY,2333 - DRAGEES CHOCOLATE,2226 - SANDWICH BISCUIT,SWITCH,PROMO
MEM_9990015988911157,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,PROMO
MEM_9990015988911157,BREAD CORNER (BC),6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990015988911157,CHILLER,2023 - TETRAPACK LIQUID MILK,6227 - CHILLED SAUSAGES,SWITCH,PROMO
MEM_9990015988911157,MEDICINE & BABY CARE,3121 - PLESTER,3333 - BABY COTTON,SWITCH,NON PROMO
MEM_9990015989467962,NOODLE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990015989467962,STAPLE NEED,1523 - MARGARINE & BUTTER,1513 - FLOUR,SWITCH,PROMO
MEM_9990015989552184,ICE CREAM,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990015989552184,MILK & DIAPERS,2118 - GROWING UP MILK PREMIUM,2118 - GROWING UP MILK PREMIUM,NO_SWITCH,NON PROMO
