kd_store,section,kd_section,kd_variant,plano_group_final,brand,category_a,category_b,period_flag,trans_a,trans_a_pm,trans_b,trans_b_pm,trans_ab,trans_ab_pm,qty_a,qty_b,qty_ab
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,MAKARIZO,3218 - HAIR VITAMIN,3216 - HAIR COLOUR,BEFORE,14,7.00,3,1.50,1,0.50,15,3,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,MAKARIZO,3218 - HAIR VITAMIN,3217 - HAIR MASK,BEFORE,14,7.00,16,8.00,1,0.50,15,19,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,MARINA,3233 - WOMEN BODY SPRAY,3251 - BODY LOTION,BEFORE,9,4.50,61,30.50,1,0.50,9,72,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,MARINA,3251 - BODY LOTION,3233 - WOMEN BODY SPRAY,BEFORE,61,30.50,9,4.50,1,0.50,72,9,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,MORRIS,3232 - WOMEN PARFUME & EDT,3239 - MEN PARFUME & EDT,BEFORE,11,5.50,3,1.50,1,0.50,12,3,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,MORRIS,3239 - MEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,BEFORE,3,1.50,11,5.50,1,0.50,3,12,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,NIVEA,3231 - WOMEN DEO,3235 - MEN DEO ROLL ON,BEFORE,41,20.50,27,13.50,1,0.50,43,29,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,NIVEA,3231 - WOMEN DEO,3244 - CLEANSER,BEFORE,41,20.50,1,0.50,1,0.50,43,1,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,NIVEA,3235 - MEN DEO ROLL ON,3231 - WOMEN DEO,BEFORE,27,13.50,41,20.50,1,0.50,29,43,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,NIVEA,3244 - CLEANSER,3231 - WOMEN DEO,BEFORE,1,0.50,41,20.50,1,0.50,1,43,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,NUVO,3221 - BAR SOAP,3223 - HEALTHY LIQUID SOAP,BEFORE,45,22.50,173,86.50,4,2.00,48,252,4
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,NUVO,3223 - HEALTHY LIQUID SOAP,3221 - BAR SOAP,BEFORE,173,86.50,45,22.50,4,2.00,252,48,6
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,PANTENE,3211 - SHAMPOO,3213 - CONDITIONER,BEFORE,78,39.00,38,19.00,9,4.50,82,43,10
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,PANTENE,3213 - CONDITIONER,3211 - SHAMPOO,BEFORE,38,19.00,78,39.00,9,4.50,43,82,9
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,PIGEON,3240 - SUNSCREEN,3249 - SERUM ESSENCE,BEFORE,3,1.50,1,0.50,1,0.50,3,1,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,PIGEON,3249 - SERUM ESSENCE,3240 - SUNSCREEN,BEFORE,1,0.50,3,1.50,1,0.50,1,3,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,POND'S,3240 - SUNSCREEN,3241 - FACIAL WASH SOAP,BEFORE,6,3.00,32,16.00,1,0.50,10,51,2
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,POND'S,3241 - FACIAL WASH SOAP,3240 - SUNSCREEN,BEFORE,32,16.00,6,3.00,1,0.50,51,10,2
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,POND'S,3245 - MOISTURIZER,3249 - SERUM ESSENCE,BEFORE,8,4.00,3,1.50,2,1.00,14,3,2
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,POND'S,3249 - SERUM ESSENCE,3245 - MOISTURIZER,BEFORE,3,1.50,8,4.00,2,1.00,3,14,2
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,REJOICE,3211 - SHAMPOO,3213 - CONDITIONER,BEFORE,33,16.50,7,3.50,3,1.50,35,7,3
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,REJOICE,3213 - CONDITIONER,3211 - SHAMPOO,BEFORE,7,3.50,33,16.50,3,1.50,7,35,3
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,REXONA,3231 - WOMEN DEO,3235 - MEN DEO ROLL ON,BEFORE,63,31.50,25,12.50,4,2.00,68,34,4
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,REXONA,3235 - MEN DEO ROLL ON,3231 - WOMEN DEO,BEFORE,25,12.50,63,31.50,4,2.00,34,68,4
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,SCORA,3241 - FACIAL WASH SOAP,3245 - MOISTURIZER,BEFORE,9,4.50,2,1.00,2,1.00,9,2,2
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,SCORA,3245 - MOISTURIZER,3241 - FACIAL WASH SOAP,BEFORE,2,1.00,9,4.50,2,1.00,2,9,2
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,SUNSILK,3211 - SHAMPOO,3213 - CONDITIONER,BEFORE,56,28.00,4,2.00,2,1.00,64,6,5
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,SUNSILK,3213 - CONDITIONER,3211 - SHAMPOO,BEFORE,4,2.00,56,28.00,2,1.00,6,64,4
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,SUNSILK,3213 - CONDITIONER,3217 - HAIR MASK,BEFORE,4,2.00,5,2.50,1,0.50,6,6,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,SUNSILK,3217 - HAIR MASK,3213 - CONDITIONER,BEFORE,5,2.50,4,2.00,1,0.50,6,6,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,VASELINE,3251 - BODY LOTION,3252 - BODY SERUM,BEFORE,25,12.50,19,9.50,3,1.50,26,23,3
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,VASELINE,3252 - BODY SERUM,3251 - BODY LOTION,BEFORE,19,9.50,25,12.50,3,1.50,23,26,6
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,VIVA,3242 - FACIAL CLEANSER MILK,3243 - FACIAL CLEANSER TONIC,BEFORE,11,5.50,12,6.00,5,2.50,11,13,5
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,VIVA,3243 - FACIAL CLEANSER TONIC,3242 - FACIAL CLEANSER MILK,BEFORE,12,6.00,11,5.50,5,2.50,13,11,5
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,WARDAH,3240 - SUNSCREEN,3241 - FACIAL WASH SOAP,BEFORE,15,7.50,29,14.50,4,2.00,17,32,5
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,WARDAH,3240 - SUNSCREEN,3243 - FACIAL CLEANSER TONIC,BEFORE,15,7.50,5,2.50,2,1.00,17,9,3
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,WARDAH,3241 - FACIAL WASH SOAP,3240 - SUNSCREEN,BEFORE,29,14.50,15,7.50,4,2.00,32,17,7
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,WARDAH,3241 - FACIAL WASH SOAP,3243 - FACIAL CLEANSER TONIC,BEFORE,29,14.50,5,2.50,2,1.00,32,9,5
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,WARDAH,3241 - FACIAL WASH SOAP,3245 - MOISTURIZER,BEFORE,29,14.50,8,4.00,1,0.50,32,8,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,WARDAH,3241 - FACIAL WASH SOAP,3262 - COMPACT POWDER,BEFORE,29,14.50,3,1.50,1,0.50,32,3,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,WARDAH,3243 - FACIAL CLEANSER TONIC,3240 - SUNSCREEN,BEFORE,5,2.50,15,7.50,2,1.00,9,17,6
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,WARDAH,3243 - FACIAL CLEANSER TONIC,3241 - FACIAL WASH SOAP,BEFORE,5,2.50,29,14.50,2,1.00,9,32,6
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,WARDAH,3244 - CLEANSER,3245 - MOISTURIZER,BEFORE,2,1.00,8,4.00,1,0.50,2,8,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,WARDAH,3245 - MOISTURIZER,3241 - FACIAL WASH SOAP,BEFORE,8,4.00,29,14.50,1,0.50,8,32,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,WARDAH,3245 - MOISTURIZER,3244 - CLEANSER,BEFORE,8,4.00,2,1.00,1,0.50,8,2,1
O682,PERSONAL CARE,KB,KBG,BEFORE_V1,WARDAH,3262 - COMPACT POWDER,3241 - FACIAL WASH SOAP,BEFORE,3,1.50,29,14.50,1,0.50,3,32,1
O682,SANITARY ADULT,QB,QBD,AFTER_V1,CHARM,3321 - SANITARY NAPKINS WINGS,3322 - SANITARY NAPKINS NON WINGS,AFTER,94,31.33,51,17.00,1,0.33,104,51,1
O682,SANITARY ADULT,QB,QBD,AFTER_V1,CHARM,3321 - SANITARY NAPKINS WINGS,3323 - PANTYLINERS,AFTER,94,31.33,27,9.00,2,0.67,104,28,2
O682,SANITARY ADULT,QB,QBD,AFTER_V1,CHARM,3321 - SANITARY NAPKINS WINGS,3325 - SANITARY NAPKINS NIGHT,AFTER,94,31.33,207,69.00,17,5.67,104,257,19
O682,SANITARY ADULT,QB,QBD,AFTER_V1,CHARM,3322 - SANITARY NAPKINS NON WINGS,3321 - SANITARY NAPKINS WINGS,AFTER,51,17.00,94,31.33,1,0.33,51,104,1
O682,SANITARY ADULT,QB,QBD,AFTER_V1,CHARM,3322 - SANITARY NAPKINS NON WINGS,3325 - SANITARY NAPKINS NIGHT,AFTER,51,17.00,207,69.00,7,2.33,51,257,7
O682,SANITARY ADULT,QB,QBD,AFTER_V1,CHARM,3323 - PANTYLINERS,3321 - SANITARY NAPKINS WINGS,AFTER,27,9.00,94,31.33,2,0.67,28,104,2
O682,SANITARY ADULT,QB,QBD,AFTER_V1,CHARM,3323 - PANTYLINERS,3325 - SANITARY NAPKINS NIGHT,AFTER,27,9.00,207,69.00,2,0.67,28,257,2
O682,SANITARY ADULT,QB,QBD,AFTER_V1,CHARM,3325 - SANITARY NAPKINS NIGHT,3321 - SANITARY NAPKINS WINGS,AFTER,207,69.00,94,31.33,17,5.67,257,104,17
O682,SANITARY ADULT,QB,QBD,AFTER_V1,CHARM,3325 - SANITARY NAPKINS NIGHT,3322 - SANITARY NAPKINS NON WINGS,AFTER,207,69.00,51,17.00,7,2.33,257,51,7
O682,SANITARY ADULT,QB,QBD,AFTER_V1,CHARM,3325 - SANITARY NAPKINS NIGHT,3323 - PANTYLINERS,AFTER,207,69.00,27,9.00,2,0.67,257,28,2
O682,SANITARY ADULT,QB,QBD,AFTER_V1,HERS,3321 - SANITARY NAPKINS WINGS,3325 - SANITARY NAPKINS NIGHT,AFTER,66,22.00,80,26.67,4,1.33,67,86,4
O682,SANITARY ADULT,QB,QBD,AFTER_V1,HERS,3325 - SANITARY NAPKINS NIGHT,3321 - SANITARY NAPKINS WINGS,AFTER,80,26.67,66,22.00,4,1.33,86,67,4
O682,SANITARY ADULT,QB,QBD,AFTER_V1,LAURIER,3321 - SANITARY NAPKINS WINGS,3323 - PANTYLINERS,AFTER,62,20.67,38,12.67,1,0.33,67,39,1
O682,SANITARY ADULT,QB,QBD,AFTER_V1,LAURIER,3321 - SANITARY NAPKINS WINGS,3325 - SANITARY NAPKINS NIGHT,AFTER,62,20.67,96,32.00,7,2.33,67,108,7
O682,SANITARY ADULT,QB,QBD,AFTER_V1,LAURIER,3323 - PANTYLINERS,3321 - SANITARY NAPKINS WINGS,AFTER,38,12.67,62,20.67,1,0.33,39,67,1
O682,SANITARY ADULT,QB,QBD,AFTER_V1,LAURIER,3323 - PANTYLINERS,3325 - SANITARY NAPKINS NIGHT,AFTER,38,12.67,96,32.00,1,0.33,39,108,1
O682,SANITARY ADULT,QB,QBD,AFTER_V1,LAURIER,3325 - SANITARY NAPKINS NIGHT,3321 - SANITARY NAPKINS WINGS,AFTER,96,32.00,62,20.67,7,2.33,108,67,7
O682,SANITARY ADULT,QB,QBD,AFTER_V1,LAURIER,3325 - SANITARY NAPKINS NIGHT,3323 - PANTYLINERS,AFTER,96,32.00,38,12.67,1,0.33,108,39,1
O682,SANITARY ADULT,QB,QBD,AFTER_V1,SOFTEX,3321 - SANITARY NAPKINS WINGS,3323 - PANTYLINERS,AFTER,87,29.00,63,21.00,7,2.33,92,66,7
O682,SANITARY ADULT,QB,QBD,AFTER_V1,SOFTEX,3321 - SANITARY NAPKINS WINGS,3325 - SANITARY NAPKINS NIGHT,AFTER,87,29.00,139,46.33,11,3.67,92,163,12
O682,SANITARY ADULT,QB,QBD,AFTER_V1,SOFTEX,3322 - SANITARY NAPKINS NON WINGS,3323 - PANTYLINERS,AFTER,14,4.67,63,21.00,1,0.33,14,66,1
O682,SANITARY ADULT,QB,QBD,AFTER_V1,SOFTEX,3322 - SANITARY NAPKINS NON WINGS,3325 - SANITARY NAPKINS NIGHT,AFTER,14,4.67,139,46.33,2,0.67,14,163,2
O682,SANITARY ADULT,QB,QBD,AFTER_V1,SOFTEX,3323 - PANTYLINERS,3321 - SANITARY NAPKINS WINGS,AFTER,63,21.00,87,29.00,7,2.33,66,92,7
O682,SANITARY ADULT,QB,QBD,AFTER_V1,SOFTEX,3323 - PANTYLINERS,3322 - SANITARY NAPKINS NON WINGS,AFTER,63,21.00,14,4.67,1,0.33,66,14,1
O682,SANITARY ADULT,QB,QBD,AFTER_V1,SOFTEX,3323 - PANTYLINERS,3325 - SANITARY NAPKINS NIGHT,AFTER,63,21.00,139,46.33,4,1.33,66,163,5
O682,SANITARY ADULT,QB,QBD,AFTER_V1,SOFTEX,3325 - SANITARY NAPKINS NIGHT,3321 - SANITARY NAPKINS WINGS,AFTER,139,46.33,87,29.00,11,3.67,163,92,11
O682,SANITARY ADULT,QB,QBD,AFTER_V1,SOFTEX,3325 - SANITARY NAPKINS NIGHT,3322 - SANITARY NAPKINS NON WINGS,AFTER,139,46.33,14,4.67,2,0.67,163,14,2
O682,SANITARY ADULT,QB,QBD,AFTER_V1,SOFTEX,3325 - SANITARY NAPKINS NIGHT,3323 - PANTYLINERS,AFTER,139,46.33,63,21.00,4,1.33,163,66,4
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,CHARM,3321 - SANITARY NAPKINS WINGS,3322 - SANITARY NAPKINS NON WINGS,BEFORE,86,43.00,43,21.50,2,1.00,91,45,2
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,CHARM,3321 - SANITARY NAPKINS WINGS,3325 - SANITARY NAPKINS NIGHT,BEFORE,86,43.00,142,71.00,11,5.50,91,177,11
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,CHARM,3322 - SANITARY NAPKINS NON WINGS,3321 - SANITARY NAPKINS WINGS,BEFORE,43,21.50,86,43.00,2,1.00,45,91,2
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,CHARM,3322 - SANITARY NAPKINS NON WINGS,3325 - SANITARY NAPKINS NIGHT,BEFORE,43,21.50,142,71.00,4,2.00,45,177,4
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,CHARM,3323 - PANTYLINERS,3325 - SANITARY NAPKINS NIGHT,BEFORE,13,6.50,142,71.00,2,1.00,14,177,2
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,CHARM,3325 - SANITARY NAPKINS NIGHT,3321 - SANITARY NAPKINS WINGS,BEFORE,142,71.00,86,43.00,11,5.50,177,91,12
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,CHARM,3325 - SANITARY NAPKINS NIGHT,3322 - SANITARY NAPKINS NON WINGS,BEFORE,142,71.00,43,21.50,4,2.00,177,45,4
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,CHARM,3325 - SANITARY NAPKINS NIGHT,3323 - PANTYLINERS,BEFORE,142,71.00,13,6.50,2,1.00,177,14,3
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,HERS,3321 - SANITARY NAPKINS WINGS,3325 - SANITARY NAPKINS NIGHT,BEFORE,49,24.50,46,23.00,2,1.00,55,49,2
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,HERS,3325 - SANITARY NAPKINS NIGHT,3321 - SANITARY NAPKINS WINGS,BEFORE,46,23.00,49,24.50,2,1.00,49,55,2
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,LAURIER,3321 - SANITARY NAPKINS WINGS,3322 - SANITARY NAPKINS NON WINGS,BEFORE,41,20.50,10,5.00,1,0.50,42,10,1
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,LAURIER,3321 - SANITARY NAPKINS WINGS,3325 - SANITARY NAPKINS NIGHT,BEFORE,41,20.50,64,32.00,3,1.50,42,71,3
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,LAURIER,3322 - SANITARY NAPKINS NON WINGS,3321 - SANITARY NAPKINS WINGS,BEFORE,10,5.00,41,20.50,1,0.50,10,42,1
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,LAURIER,3322 - SANITARY NAPKINS NON WINGS,3325 - SANITARY NAPKINS NIGHT,BEFORE,10,5.00,64,32.00,1,0.50,10,71,1
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,LAURIER,3323 - PANTYLINERS,3325 - SANITARY NAPKINS NIGHT,BEFORE,16,8.00,64,32.00,1,0.50,16,71,1
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,LAURIER,3325 - SANITARY NAPKINS NIGHT,3321 - SANITARY NAPKINS WINGS,BEFORE,64,32.00,41,20.50,3,1.50,71,42,3
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,LAURIER,3325 - SANITARY NAPKINS NIGHT,3322 - SANITARY NAPKINS NON WINGS,BEFORE,64,32.00,10,5.00,1,0.50,71,10,1
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,LAURIER,3325 - SANITARY NAPKINS NIGHT,3323 - PANTYLINERS,BEFORE,64,32.00,16,8.00,1,0.50,71,16,1
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,SOFTEX,3321 - SANITARY NAPKINS WINGS,3323 - PANTYLINERS,BEFORE,53,26.50,37,18.50,3,1.50,53,39,3
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,SOFTEX,3321 - SANITARY NAPKINS WINGS,3325 - SANITARY NAPKINS NIGHT,BEFORE,53,26.50,109,54.50,6,3.00,53,128,6
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,SOFTEX,3322 - SANITARY NAPKINS NON WINGS,3325 - SANITARY NAPKINS NIGHT,BEFORE,11,5.50,109,54.50,1,0.50,11,128,1
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,SOFTEX,3323 - PANTYLINERS,3321 - SANITARY NAPKINS WINGS,BEFORE,37,18.50,53,26.50,3,1.50,39,53,3
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,SOFTEX,3323 - PANTYLINERS,3325 - SANITARY NAPKINS NIGHT,BEFORE,37,18.50,109,54.50,2,1.00,39,128,2
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,SOFTEX,3325 - SANITARY NAPKINS NIGHT,3321 - SANITARY NAPKINS WINGS,BEFORE,109,54.50,53,26.50,6,3.00,128,53,6
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,SOFTEX,3325 - SANITARY NAPKINS NIGHT,3322 - SANITARY NAPKINS NON WINGS,BEFORE,109,54.50,11,5.50,1,0.50,128,11,1
O682,SANITARY ADULT,QB,QBD,BEFORE_V1,SOFTEX,3325 - SANITARY NAPKINS NIGHT,3323 - PANTYLINERS,BEFORE,109,54.50,37,18.50,2,1.00,128,39,2
O682,SNACK,EA,EAN,AFTER_V1,ALFAMART,2211 - PEANUTS,2214 - TRADITIONAL SNACK,AFTER,49,16.33,220,73.33,5,1.67,52,255,5
O682,SNACK,EA,EAN,AFTER_V1,ALFAMART,2213 - EXTRUDED & PELLET,2214 - TRADITIONAL SNACK,AFTER,33,11.00,220,73.33,1,0.33,41,255,1
O682,SNACK,EA,EAN,AFTER_V1,ALFAMART,2213 - EXTRUDED & PELLET,2217 - CORN,AFTER,33,11.00,41,13.67,1,0.33,41,47,1
O682,SNACK,EA,EAN,AFTER_V1,ALFAMART,2214 - TRADITIONAL SNACK,2211 - PEANUTS,AFTER,220,73.33,49,16.33,5,1.67,255,52,5
O682,SNACK,EA,EAN,AFTER_V1,ALFAMART,2214 - TRADITIONAL SNACK,2213 - EXTRUDED & PELLET,AFTER,220,73.33,33,11.00,1,0.33,255,41,1
O682,SNACK,EA,EAN,AFTER_V1,ALFAMART,2214 - TRADITIONAL SNACK,2216 - SEAWEED,AFTER,220,73.33,32,10.67,4,1.33,255,38,4
O682,SNACK,EA,EAN,AFTER_V1,ALFAMART,2214 - TRADITIONAL SNACK,2217 - CORN,AFTER,220,73.33,41,13.67,8,2.67,255,47,8
O682,SNACK,EA,EAN,AFTER_V1,ALFAMART,2216 - SEAWEED,2214 - TRADITIONAL SNACK,AFTER,32,10.67,220,73.33,4,1.33,38,255,4
O682,SNACK,EA,EAN,AFTER_V1,ALFAMART,2217 - CORN,2213 - EXTRUDED & PELLET,AFTER,41,13.67,33,11.00,1,0.33,47,41,1
O682,SNACK,EA,EAN,AFTER_V1,ALFAMART,2217 - CORN,2214 - TRADITIONAL SNACK,AFTER,41,13.67,220,73.33,8,2.67,47,255,10
O682,SNACK,EA,EAN,AFTER_V1,DUA KELINCI,2211 - PEANUTS,2213 - EXTRUDED & PELLET,AFTER,49,16.33,92,30.67,1,0.33,54,110,1
O682,SNACK,EA,EAN,AFTER_V1,DUA KELINCI,2213 - EXTRUDED & PELLET,2211 - PEANUTS,AFTER,92,30.67,49,16.33,1,0.33,110,54,1
O682,SNACK,EA,EAN,AFTER_V1,GARUDA,2211 - PEANUTS,2217 - CORN,AFTER,100,33.33,37,12.33,3,1.00,108,39,3
O682,SNACK,EA,EAN,AFTER_V1,GARUDA,2217 - CORN,2211 - PEANUTS,AFTER,37,12.33,100,33.33,3,1.00,39,108,3
O682,SNACK,EA,EAN,AFTER_V1,OISHI,2213 - EXTRUDED & PELLET,2217 - CORN,AFTER,88,29.33,33,11.00,2,0.67,90,38,2
O682,SNACK,EA,EAN,AFTER_V1,OISHI,2217 - CORN,2213 - EXTRUDED & PELLET,AFTER,33,11.00,88,29.33,2,0.67,38,90,2
O682,SNACK,EA,EAN,AFTER_V1,QTELA,2213 - EXTRUDED & PELLET,2215 - CASSAVA,AFTER,10,3.33,57,19.00,1,0.33,10,64,1
O682,SNACK,EA,EAN,AFTER_V1,QTELA,2215 - CASSAVA,2213 - EXTRUDED & PELLET,AFTER,57,19.00,10,3.33,1,0.33,64,10,1
O682,SNACK,EA,EAN,BEFORE_V1,ALFAMART,2211 - PEANUTS,2214 - TRADITIONAL SNACK,BEFORE,35,17.50,128,64.00,4,2.00,39,145,6
O682,SNACK,EA,EAN,BEFORE_V1,ALFAMART,2213 - EXTRUDED & PELLET,2214 - TRADITIONAL SNACK,BEFORE,29,14.50,128,64.00,2,1.00,31,145,2
O682,SNACK,EA,EAN,BEFORE_V1,ALFAMART,2214 - TRADITIONAL SNACK,2211 - PEANUTS,BEFORE,128,64.00,35,17.50,4,2.00,145,39,4
O682,SNACK,EA,EAN,BEFORE_V1,ALFAMART,2214 - TRADITIONAL SNACK,2213 - EXTRUDED & PELLET,BEFORE,128,64.00,29,14.50,2,1.00,145,31,2
O682,SNACK,EA,EAN,BEFORE_V1,ALFAMART,2214 - TRADITIONAL SNACK,2217 - CORN,BEFORE,128,64.00,15,7.50,1,0.50,145,17,1
O682,SNACK,EA,EAN,BEFORE_V1,ALFAMART,2217 - CORN,2214 - TRADITIONAL SNACK,BEFORE,15,7.50,128,64.00,1,0.50,17,145,1
O682,SNACK,EA,EAN,BEFORE_V1,DUA KELINCI,2211 - PEANUTS,2213 - EXTRUDED & PELLET,BEFORE,45,22.50,48,24.00,2,1.00,48,56,2
O682,SNACK,EA,EAN,BEFORE_V1,DUA KELINCI,2213 - EXTRUDED & PELLET,2211 - PEANUTS,BEFORE,48,24.00,45,22.50,2,1.00,56,48,2
O682,SNACK,EA,EAN,BEFORE_V1,OISHI,2213 - EXTRUDED & PELLET,2217 - CORN,BEFORE,150,75.00,29,14.50,2,1.00,163,31,2
O682,SNACK,EA,EAN,BEFORE_V1,OISHI,2217 - CORN,2213 - EXTRUDED & PELLET,BEFORE,29,14.50,150,75.00,2,1.00,31,163,2
O682,STAPLE NEED,CL,CLH,AFTER_V1,ABC,1721 - CHILLI,1722 - TOMATO,AFTER,38,12.67,6,2.00,1,0.33,53,7,1
O682,STAPLE NEED,CL,CLH,AFTER_V1,ABC,1721 - CHILLI,1723 - SOY SAUCE,AFTER,38,12.67,43,14.33,3,1.00,53,51,6
O682,STAPLE NEED,CL,CLH,AFTER_V1,ABC,1722 - TOMATO,1721 - CHILLI,AFTER,6,2.00,38,12.67,1,0.33,7,53,1
O682,STAPLE NEED,CL,CLH,AFTER_V1,ABC,1723 - SOY SAUCE,1721 - CHILLI,AFTER,43,14.33,38,12.67,3,1.00,51,53,4
O682,STAPLE NEED,CL,CLH,AFTER_V1,DELMONTE,1721 - CHILLI,1722 - TOMATO,AFTER,54,18.00,63,21.00,12,4.00,56,64,12
O682,STAPLE NEED,CL,CLH,AFTER_V1,DELMONTE,1722 - TOMATO,1721 - CHILLI,AFTER,63,21.00,54,18.00,12,4.00,64,56,12
O682,STAPLE NEED,CL,CLH,AFTER_V1,INDOFOOD,1721 - CHILLI,1723 - SOY SAUCE,AFTER,110,36.67,16,5.33,2,0.67,113,22,2
O682,STAPLE NEED,CL,CLH,AFTER_V1,INDOFOOD,1723 - SOY SAUCE,1721 - CHILLI,AFTER,16,5.33,110,36.67,2,0.67,22,113,2
O682,STAPLE NEED,CL,CLH,AFTER_V1,KOEPOE,1621 - ESSENCE,1623 - BAKING POWDER,AFTER,3,1.00,17,5.67,2,0.67,3,18,2
O682,STAPLE NEED,CL,CLH,AFTER_V1,KOEPOE,1623 - BAKING POWDER,1621 - ESSENCE,AFTER,17,5.67,3,1.00,2,0.67,18,3,2
O682,STAPLE NEED,CL,CLH,AFTER_V1,LA FONTE,1722 - TOMATO,1915 - PASTA,AFTER,6,2.00,24,8.00,4,1.33,6,30,4
O682,STAPLE NEED,CL,CLH,AFTER_V1,LA FONTE,1915 - PASTA,1722 - TOMATO,AFTER,24,8.00,6,2.00,4,1.33,30,6,4
O682,STAPLE NEED,CL,CLH,AFTER_V1,MAGGI,1714 - STOCK SOUP,1724 - LIQUID SAUCE & VINEGAR,AFTER,3,1.00,11,3.67,1,0.33,4,11,1
O682,STAPLE NEED,CL,CLH,AFTER_V1,MAGGI,1724 - LIQUID SAUCE & VINEGAR,1714 - STOCK SOUP,AFTER,11,3.67,3,1.00,1,0.33,11,4,1
O682,STAPLE NEED,CL,CLH,AFTER_V1,MAMA SUKA,1513 - FLOUR,1915 - PASTA,AFTER,22,7.33,3,1.00,1,0.33,26,3,1
O682,STAPLE NEED,CL,CLH,AFTER_V1,MAMA SUKA,1915 - PASTA,1513 - FLOUR,AFTER,3,1.00,22,7.33,1,0.33,3,26,1
O682,STAPLE NEED,CL,CLH,AFTER_V1,NUTRIJELL,1611 - POWDER JELLY,1612 - PROCESSED PUDDING,AFTER,22,7.33,29,9.67,1,0.33,38,40,1
O682,STAPLE NEED,CL,CLH,AFTER_V1,NUTRIJELL,1612 - PROCESSED PUDDING,1611 - POWDER JELLY,AFTER,29,9.67,22,7.33,1,0.33,40,38,5
