kd_store,section,kd_section,kd_variant,plano_group_final,category,brand,subcategory_a,subcategory_b,period_flag,trans_a,trans_a_pm,qty_a,trans_b,trans_b_pm,qty_b,trans_ab,trans_ab_pm,qty_ab
O320,CHILLER,AC,ACK,AFTER_V2,1154 - RTD TEA,ULTRA,1154B - RTD TEA TETRAPACK 250-500ML,1154A - RTD TEA TETRAPACK 200-240ML,AFTER,9,3.00,10,20,6.67,24,1,0.33,1
O320,CHILLER,AC,ACK,AFTER_V2,1154 - RTD TEA,ULTRA,1154B - RTD TEA TETRAPACK 250-500ML,1154L - RTD TEA LESS SUGAR,AFTER,9,3.00,10,3,1.00,3,1,0.33,1
O320,CHILLER,AC,ACK,AFTER_V2,1154 - RTD TEA,ULTRA,1154L - RTD TEA LESS SUGAR,1154A - RTD TEA TETRAPACK 200-240ML,AFTER,3,1.00,3,20,6.67,24,1,0.33,1
O320,CHILLER,AC,ACK,AFTER_V2,1154 - RTD TEA,ULTRA,1154L - RTD TEA LESS SUGAR,1154B - RTD TEA TETRAPACK 250-500ML,AFTER,3,1.00,3,9,3.00,10,1,0.33,1
O320,CHILLER,AC,ACK,AFTER_V2,2023 - TETRAPACK LIQUID MILK,ULTRA,2023A - TETRAPAK LIQUID MILK 100-130ML,2023B - TETRAPAK LIQUID MILK 160-200ML,AFTER,216,72.00,370,234,78.00,332,3,1.00,4
O320,CHILLER,AC,ACK,AFTER_V2,2023 - TETRAPACK LIQUID MILK,ULTRA,2023A - TETRAPAK LIQUID MILK 100-130ML,2023C - TETRAPAK LIQUID MILK 220-250ML,AFTER,216,72.00,370,175,58.33,226,2,0.67,2
O320,CHILLER,AC,ACK,AFTER_V2,2023 - TETRAPACK LIQUID MILK,ULTRA,2023B - TETRAPAK LIQUID MILK 160-200ML,2023A - TETRAPAK LIQUID MILK 100-130ML,AFTER,234,78.00,332,216,72.00,370,3,1.00,3
O320,CHILLER,AC,ACK,AFTER_V2,2023 - TETRAPACK LIQUID MILK,ULTRA,2023B - TETRAPAK LIQUID MILK 160-200ML,2023C - TETRAPAK LIQUID MILK 220-250ML,AFTER,234,78.00,332,175,58.33,226,19,6.33,25
O320,CHILLER,AC,ACK,AFTER_V2,2023 - TETRAPACK LIQUID MILK,ULTRA,2023C - TETRAPAK LIQUID MILK 220-250ML,2023A - TETRAPAK LIQUID MILK 100-130ML,AFTER,175,58.33,226,216,72.00,370,2,0.67,2
O320,CHILLER,AC,ACK,AFTER_V2,2023 - TETRAPACK LIQUID MILK,ULTRA,2023C - TETRAPAK LIQUID MILK 220-250ML,2023B - TETRAPAK LIQUID MILK 160-200ML,AFTER,175,58.33,226,234,78.00,332,19,6.33,22
O320,CHILLER,AC,ACK,AFTER_V2,6212 - YOGHURT,CIMORY,6212A - YOGHURT PACK,6212C - YOGHURT LIQUID 100-330ML,AFTER,7,2.33,7,268,89.33,354,1,0.33,1
O320,CHILLER,AC,ACK,AFTER_V2,6212 - YOGHURT,CIMORY,6212B - YOGHURT LIQUID 70-80G,6212C - YOGHURT LIQUID 100-330ML,AFTER,172,57.33,410,268,89.33,354,12,4.00,41
O320,CHILLER,AC,ACK,AFTER_V2,6212 - YOGHURT,CIMORY,6212C - YOGHURT LIQUID 100-330ML,6212A - YOGHURT PACK,AFTER,268,89.33,354,7,2.33,7,1,0.33,1
O320,CHILLER,AC,ACK,AFTER_V2,6212 - YOGHURT,CIMORY,6212C - YOGHURT LIQUID 100-330ML,6212B - YOGHURT LIQUID 70-80G,AFTER,268,89.33,354,172,57.33,410,12,4.00,12
O320,CHILLER,AC,ACK,BEFORE_V2,1112 - CARBONATED DRINK,PROMO MARKETING,1112C - CARBONATED DRINK PET 250-450 ML,1112E - CARBONATED DRINK PET 1000-1800ML,BEFORE,284,142.00,306,136,68.00,150,33,16.50,33
O320,CHILLER,AC,ACK,BEFORE_V2,1112 - CARBONATED DRINK,PROMO MARKETING,1112E - CARBONATED DRINK PET 1000-1800ML,1112C - CARBONATED DRINK PET 250-450 ML,BEFORE,136,68.00,150,284,142.00,306,33,16.50,40
O320,CHILLER,AC,ACK,BEFORE_V2,1112 - CARBONATED DRINK,SPRITE,1112C - CARBONATED DRINK PET 250-450 ML,1112E - CARBONATED DRINK PET 1000-1800ML,BEFORE,35,17.50,40,53,26.50,81,2,1.00,2
O320,CHILLER,AC,ACK,BEFORE_V2,1112 - CARBONATED DRINK,SPRITE,1112E - CARBONATED DRINK PET 1000-1800ML,1112C - CARBONATED DRINK PET 250-450 ML,BEFORE,53,26.50,81,35,17.50,40,2,1.00,2
O320,CHILLER,AC,ACK,BEFORE_V2,1113 - MINERAL WATER,ALFAMART,1113B - MINERAL WATER PET 330-400ML,1113C - MINERAL WATER PET 500-750ML,BEFORE,27,13.50,74,127,63.50,430,4,2.00,5
O320,CHILLER,AC,ACK,BEFORE_V2,1113 - MINERAL WATER,ALFAMART,1113B - MINERAL WATER PET 330-400ML,1113D - MINERAL WATER PET 1-1.5L,BEFORE,27,13.50,74,74,37.00,168,1,0.50,6
O320,CHILLER,AC,ACK,BEFORE_V2,1113 - MINERAL WATER,ALFAMART,1113C - MINERAL WATER PET 500-750ML,1113B - MINERAL WATER PET 330-400ML,BEFORE,127,63.50,430,27,13.50,74,4,2.00,8
O320,CHILLER,AC,ACK,BEFORE_V2,1113 - MINERAL WATER,ALFAMART,1113C - MINERAL WATER PET 500-750ML,1113D - MINERAL WATER PET 1-1.5L,BEFORE,127,63.50,430,74,37.00,168,3,1.50,28
O320,CHILLER,AC,ACK,BEFORE_V2,1113 - MINERAL WATER,ALFAMART,1113D - MINERAL WATER PET 1-1.5L,1113B - MINERAL WATER PET 330-400ML,BEFORE,74,37.00,168,27,13.50,74,1,0.50,1
O320,CHILLER,AC,ACK,BEFORE_V2,1113 - MINERAL WATER,ALFAMART,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,BEFORE,74,37.00,168,127,63.50,430,3,1.50,28
O320,CHILLER,AC,ACK,BEFORE_V2,1113 - MINERAL WATER,AQUA,1113C - MINERAL WATER PET 500-750ML,1113D - MINERAL WATER PET 1-1.5L,BEFORE,153,76.50,273,57,28.50,113,3,1.50,5
O320,CHILLER,AC,ACK,BEFORE_V2,1113 - MINERAL WATER,AQUA,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,BEFORE,57,28.50,113,153,76.50,273,3,1.50,3
O320,CHILLER,AC,ACK,BEFORE_V2,1113 - MINERAL WATER,AQUVIVA,1113C - MINERAL WATER PET 500-750ML,1113D - MINERAL WATER PET 1-1.5L,BEFORE,89,44.50,98,20,10.00,24,2,1.00,3
O320,CHILLER,AC,ACK,BEFORE_V2,1113 - MINERAL WATER,AQUVIVA,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,BEFORE,20,10.00,24,89,44.50,98,2,1.00,2
O320,CHILLER,AC,ACK,BEFORE_V2,1113 - MINERAL WATER,CRYSTALIN,1113C - MINERAL WATER PET 500-750ML,1113D - MINERAL WATER PET 1-1.5L,BEFORE,53,26.50,107,13,6.50,16,1,0.50,1
O320,CHILLER,AC,ACK,BEFORE_V2,1113 - MINERAL WATER,CRYSTALIN,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,BEFORE,13,6.50,16,53,26.50,107,1,0.50,2
O320,CHILLER,AC,ACK,BEFORE_V2,1113 - MINERAL WATER,LE MINERALE,1113B - MINERAL WATER PET 330-400ML,1113C - MINERAL WATER PET 500-750ML,BEFORE,12,6.00,60,215,107.50,368,1,0.50,1
O320,CHILLER,AC,ACK,BEFORE_V2,1113 - MINERAL WATER,LE MINERALE,1113C - MINERAL WATER PET 500-750ML,1113B - MINERAL WATER PET 330-400ML,BEFORE,215,107.50,368,12,6.00,60,1,0.50,2
O320,CHILLER,AC,ACK,BEFORE_V2,1113 - MINERAL WATER,LE MINERALE,1113C - MINERAL WATER PET 500-750ML,1113D - MINERAL WATER PET 1-1.5L,BEFORE,215,107.50,368,96,48.00,144,7,3.50,42
O320,CHILLER,AC,ACK,BEFORE_V2,1113 - MINERAL WATER,LE MINERALE,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,BEFORE,96,48.00,144,215,107.50,368,7,3.50,22
O320,CHILLER,AC,ACK,BEFORE_V2,1113 - MINERAL WATER,NESTLE,1113C - MINERAL WATER PET 500-750ML,1113D - MINERAL WATER PET 1-1.5L,BEFORE,130,65.00,170,44,22.00,103,1,0.50,2
O320,CHILLER,AC,ACK,BEFORE_V2,1113 - MINERAL WATER,NESTLE,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,BEFORE,44,22.00,103,130,65.00,170,1,0.50,2
O320,CHILLER,AC,ACK,BEFORE_V2,1114 - ISOTONIC DRINK,POCARI SWEAT,1114B - ISOTONIC DRINK PET 300-380ML,1114C - ISOTONIC DRINK PET 450-500ML,BEFORE,34,17.00,44,94,47.00,109,1,0.50,1
O320,CHILLER,AC,ACK,BEFORE_V2,1114 - ISOTONIC DRINK,POCARI SWEAT,1114C - ISOTONIC DRINK PET 450-500ML,1114B - ISOTONIC DRINK PET 300-380ML,BEFORE,94,47.00,109,34,17.00,44,1,0.50,1
O320,CHILLER,AC,ACK,BEFORE_V2,1115 - REMEDIES DRINK,ADEM SARI,1115A - REMEDIES DRINK CAN,1115C - REMEDIES DRINK PET 150-350ML,BEFORE,30,15.00,31,18,9.00,20,1,0.50,1
O320,CHILLER,AC,ACK,BEFORE_V2,1115 - REMEDIES DRINK,ADEM SARI,1115C - REMEDIES DRINK PET 150-350ML,1115A - REMEDIES DRINK CAN,BEFORE,18,9.00,20,30,15.00,31,1,0.50,1
O320,CHILLER,AC,ACK,BEFORE_V2,1115 - REMEDIES DRINK,KAKI TIGA,1115A - REMEDIES DRINK CAN,1115C - REMEDIES DRINK PET 150-350ML,BEFORE,76,38.00,95,4,2.00,6,1,0.50,1
O320,CHILLER,AC,ACK,BEFORE_V2,1115 - REMEDIES DRINK,KAKI TIGA,1115A - REMEDIES DRINK CAN,1115D - REMEDIES DRINK PET 500-600ML,BEFORE,76,38.00,95,23,11.50,34,1,0.50,3
O320,CHILLER,AC,ACK,BEFORE_V2,1115 - REMEDIES DRINK,KAKI TIGA,1115C - REMEDIES DRINK PET 150-350ML,1115A - REMEDIES DRINK CAN,BEFORE,4,2.00,6,76,38.00,95,1,0.50,2
O320,CHILLER,AC,ACK,BEFORE_V2,1115 - REMEDIES DRINK,KAKI TIGA,1115C - REMEDIES DRINK PET 150-350ML,1115D - REMEDIES DRINK PET 500-600ML,BEFORE,4,2.00,6,23,11.50,34,1,0.50,2
O320,CHILLER,AC,ACK,BEFORE_V2,1115 - REMEDIES DRINK,KAKI TIGA,1115D - REMEDIES DRINK PET 500-600ML,1115A - REMEDIES DRINK CAN,BEFORE,23,11.50,34,76,38.00,95,1,0.50,5
O320,CHILLER,AC,ACK,BEFORE_V2,1115 - REMEDIES DRINK,KAKI TIGA,1115D - REMEDIES DRINK PET 500-600ML,1115C - REMEDIES DRINK PET 150-350ML,BEFORE,23,11.50,34,4,2.00,6,1,0.50,3
O320,CHILLER,AC,ACK,BEFORE_V2,1151 - RTD JUICE,PROMO MARKETING,1151E - JUICE TETRAPACK 750-1200ML,1151F - JUICE PET 200-450ML,BEFORE,103,51.50,103,198,99.00,241,15,7.50,15
O320,CHILLER,AC,ACK,BEFORE_V2,1151 - RTD JUICE,PROMO MARKETING,1151F - JUICE PET 200-450ML,1151E - JUICE TETRAPACK 750-1200ML,BEFORE,198,99.00,241,103,51.50,103,15,7.50,15
O320,CHILLER,AC,ACK,BEFORE_V2,1154 - RTD TEA,PROMO MARKETING,1154D - RTD TEA PET 250-420ML,1154J - RTD TEA PET >=1000ML,BEFORE,26,13.00,26,36,18.00,36,7,3.50,7
O320,CHILLER,AC,ACK,BEFORE_V2,1154 - RTD TEA,PROMO MARKETING,1154E - RTD TEA PET 450-500ML,1154J - RTD TEA PET >=1000ML,BEFORE,13,6.50,13,36,18.00,36,2,1.00,2
O320,CHILLER,AC,ACK,BEFORE_V2,1154 - RTD TEA,PROMO MARKETING,1154J - RTD TEA PET >=1000ML,1154D - RTD TEA PET 250-420ML,BEFORE,36,18.00,36,26,13.00,26,7,3.50,7
O320,CHILLER,AC,ACK,BEFORE_V2,1154 - RTD TEA,PROMO MARKETING,1154J - RTD TEA PET >=1000ML,1154E - RTD TEA PET 450-500ML,BEFORE,36,18.00,36,13,6.50,13,2,1.00,2
O320,CHILLER,AC,ACK,BEFORE_V2,1154 - RTD TEA,SOSRO,1154B - RTD TEA TETRAPACK 250-500ML,1154D - RTD TEA PET 250-420ML,BEFORE,70,35.00,239,111,55.50,117,1,0.50,6
O320,CHILLER,AC,ACK,BEFORE_V2,1154 - RTD TEA,SOSRO,1154D - RTD TEA PET 250-420ML,1154B - RTD TEA TETRAPACK 250-500ML,BEFORE,111,55.50,117,70,35.00,239,1,0.50,1
O320,CHILLER,AC,ACK,BEFORE_V2,1154 - RTD TEA,ULTRA,1154A - RTD TEA TETRAPACK 200-240ML,1154L - RTD TEA LESS SUGAR,BEFORE,22,11.00,44,4,2.00,6,2,1.00,4
O320,CHILLER,AC,ACK,BEFORE_V2,1154 - RTD TEA,ULTRA,1154L - RTD TEA LESS SUGAR,1154A - RTD TEA TETRAPACK 200-240ML,BEFORE,4,2.00,6,22,11.00,44,2,1.00,2
O320,CHILLER,AC,ACK,BEFORE_V2,2023 - TETRAPACK LIQUID MILK,CIMORY,2023A - TETRAPAK LIQUID MILK 100-130ML,2023C - TETRAPAK LIQUID MILK 220-250ML,BEFORE,24,12.00,31,187,93.50,316,1,0.50,1
O320,CHILLER,AC,ACK,BEFORE_V2,2023 - TETRAPACK LIQUID MILK,CIMORY,2023C - TETRAPAK LIQUID MILK 220-250ML,2023A - TETRAPAK LIQUID MILK 100-130ML,BEFORE,187,93.50,316,24,12.00,31,1,0.50,3
O320,CHILLER,AC,ACK,BEFORE_V2,2023 - TETRAPACK LIQUID MILK,DANCOW,2023A - TETRAPAK LIQUID MILK 100-130ML,2023B - TETRAPAK LIQUID MILK 160-200ML,BEFORE,17,8.50,33,10,5.00,22,1,0.50,6
O320,CHILLER,AC,ACK,BEFORE_V2,2023 - TETRAPACK LIQUID MILK,DANCOW,2023B - TETRAPAK LIQUID MILK 160-200ML,2023A - TETRAPAK LIQUID MILK 100-130ML,BEFORE,10,5.00,22,17,8.50,33,1,0.50,3
O320,CHILLER,AC,ACK,BEFORE_V2,2023 - TETRAPACK LIQUID MILK,ULTRA,2023A - TETRAPAK LIQUID MILK 100-130ML,2023B - TETRAPAK LIQUID MILK 160-200ML,BEFORE,215,107.50,401,159,79.50,292,8,4.00,19
O320,CHILLER,AC,ACK,BEFORE_V2,2023 - TETRAPACK LIQUID MILK,ULTRA,2023A - TETRAPAK LIQUID MILK 100-130ML,2023C - TETRAPAK LIQUID MILK 220-250ML,BEFORE,215,107.50,401,128,64.00,159,5,2.50,6
O320,CHILLER,AC,ACK,BEFORE_V2,2023 - TETRAPACK LIQUID MILK,ULTRA,2023B - TETRAPAK LIQUID MILK 160-200ML,2023A - TETRAPAK LIQUID MILK 100-130ML,BEFORE,159,79.50,292,215,107.50,401,8,4.00,11
O320,CHILLER,AC,ACK,BEFORE_V2,2023 - TETRAPACK LIQUID MILK,ULTRA,2023B - TETRAPAK LIQUID MILK 160-200ML,2023C - TETRAPAK LIQUID MILK 220-250ML,BEFORE,159,79.50,292,128,64.00,159,10,5.00,12
O320,CHILLER,AC,ACK,BEFORE_V2,2023 - TETRAPACK LIQUID MILK,ULTRA,2023C - TETRAPAK LIQUID MILK 220-250ML,2023A - TETRAPAK LIQUID MILK 100-130ML,BEFORE,128,64.00,159,215,107.50,401,5,2.50,5
O320,CHILLER,AC,ACK,BEFORE_V2,2023 - TETRAPACK LIQUID MILK,ULTRA,2023C - TETRAPAK LIQUID MILK 220-250ML,2023B - TETRAPAK LIQUID MILK 160-200ML,BEFORE,128,64.00,159,159,79.50,292,10,5.00,13
O320,CHILLER,AC,ACK,BEFORE_V2,2023 - TETRAPACK LIQUID MILK,VIDORAN,2023A - TETRAPAK LIQUID MILK 100-130ML,2023B - TETRAPAK LIQUID MILK 160-200ML,BEFORE,48,24.00,136,20,10.00,50,1,0.50,1
O320,CHILLER,AC,ACK,BEFORE_V2,2023 - TETRAPACK LIQUID MILK,VIDORAN,2023B - TETRAPAK LIQUID MILK 160-200ML,2023A - TETRAPAK LIQUID MILK 100-130ML,BEFORE,20,10.00,50,48,24.00,136,1,0.50,1
O320,CHILLER,AC,ACK,BEFORE_V2,6212 - YOGHURT,CIMORY,6212A - YOGHURT PACK,6212B - YOGHURT LIQUID 70-80G,BEFORE,18,9.00,23,158,79.00,490,3,1.50,5
O320,CHILLER,AC,ACK,BEFORE_V2,6212 - YOGHURT,CIMORY,6212B - YOGHURT LIQUID 70-80G,6212A - YOGHURT PACK,BEFORE,158,79.00,490,18,9.00,23,3,1.50,12
O320,CHILLER,AC,ACK,BEFORE_V2,6212 - YOGHURT,CIMORY,6212B - YOGHURT LIQUID 70-80G,6212C - YOGHURT LIQUID 100-330ML,BEFORE,158,79.00,490,252,126.00,366,13,6.50,19
O320,CHILLER,AC,ACK,BEFORE_V2,6212 - YOGHURT,CIMORY,6212C - YOGHURT LIQUID 100-330ML,6212B - YOGHURT LIQUID 70-80G,BEFORE,252,126.00,366,158,79.00,490,13,6.50,13
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3511 - FLOOR CLEANER,SOS,3511A - FLOOR CLEANER CARBOLIC,3511B - FLOOR CLEANER FRAGRANCE,AFTER,11,3.67,13,22,7.33,31,3,1.00,5
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3511 - FLOOR CLEANER,SOS,3511B - FLOOR CLEANER FRAGRANCE,3511A - FLOOR CLEANER CARBOLIC,AFTER,22,7.33,31,11,3.67,13,3,1.00,5
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3516 - DISHWASHING CLEANER,MAMA,3516B - DISHWASHING CLEANER 300-550ML,3516C - DISHWASHING CLEANER 600-800ML,AFTER,46,15.33,65,399,133.00,541,3,1.00,4
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3516 - DISHWASHING CLEANER,MAMA,3516C - DISHWASHING CLEANER 600-800ML,3516B - DISHWASHING CLEANER 300-550ML,AFTER,399,133.00,541,46,15.33,65,3,1.00,3
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3516 - DISHWASHING CLEANER,MAMA,3516C - DISHWASHING CLEANER 600-800ML,3516D - DISHWASHING CLEANER >1000ML,AFTER,399,133.00,541,164,54.67,195,2,0.67,2
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3516 - DISHWASHING CLEANER,MAMA,3516D - DISHWASHING CLEANER >1000ML,3516C - DISHWASHING CLEANER 600-800ML,AFTER,164,54.67,195,399,133.00,541,2,0.67,2
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3516 - DISHWASHING CLEANER,SUNLIGHT,3516B - DISHWASHING CLEANER 300-550ML,3516D - DISHWASHING CLEANER >1000ML,AFTER,29,9.67,80,109,36.33,179,1,0.33,2
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3516 - DISHWASHING CLEANER,SUNLIGHT,3516C - DISHWASHING CLEANER 600-800ML,3516D - DISHWASHING CLEANER >1000ML,AFTER,253,84.33,1003,109,36.33,179,7,2.33,33
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3516 - DISHWASHING CLEANER,SUNLIGHT,3516D - DISHWASHING CLEANER >1000ML,3516B - DISHWASHING CLEANER 300-550ML,AFTER,109,36.33,179,29,9.67,80,1,0.33,6
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3516 - DISHWASHING CLEANER,SUNLIGHT,3516D - DISHWASHING CLEANER >1000ML,3516C - DISHWASHING CLEANER 600-800ML,AFTER,109,36.33,179,253,84.33,1003,7,2.33,24
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3611 - AEROSOL INSECTICIDES,HIT,3611A - AEROSOL INSECTICIDES 600-700ML,3611B - AEROSOL INSECTICIDES 200-400ML,AFTER,33,11.00,35,37,12.33,40,1,0.33,1
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3611 - AEROSOL INSECTICIDES,HIT,3611B - AEROSOL INSECTICIDES 200-400ML,3611A - AEROSOL INSECTICIDES 600-700ML,AFTER,37,12.33,40,33,11.00,35,1,0.33,2
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3611 - AEROSOL INSECTICIDES,VAPE,3611A - AEROSOL INSECTICIDES 600-700ML,3611C - AEROSOL INSECTICIDES 10-100ML,AFTER,33,11.00,34,23,7.67,30,1,0.33,1
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3611 - AEROSOL INSECTICIDES,VAPE,3611C - AEROSOL INSECTICIDES 10-100ML,3611A - AEROSOL INSECTICIDES 600-700ML,AFTER,23,7.67,30,33,11.00,34,1,0.33,1
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3615 - ELECTRIC INSECTICIDES,HIT,3615A - ELECTRIC INSECTICIDES LIQUID,3615B - ELECTRIC INSECTICIDES MAT,AFTER,80,26.67,95,40,13.33,44,3,1.00,3
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3615 - ELECTRIC INSECTICIDES,HIT,3615B - ELECTRIC INSECTICIDES MAT,3615A - ELECTRIC INSECTICIDES LIQUID,AFTER,40,13.33,44,80,26.67,95,3,1.00,3
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3623 - AEROSOL AIR FRESHENER,STELLA,3623A - AEROSOL AIR FRESHENER 150-275,3623B - AEROSOL AIR FRESHENER 300-400,AFTER,19,6.33,20,6,2.00,6,1,0.33,1
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3623 - AEROSOL AIR FRESHENER,STELLA,3623B - AEROSOL AIR FRESHENER 300-400,3623A - AEROSOL AIR FRESHENER 150-275,AFTER,6,2.00,6,19,6.33,20,1,0.33,1
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3711 - POWDER DETERGENT,DAIA,3711C - POWDER DETERGENT 601-990G,3711D - POWDER DETERGENT 1-2 KG,AFTER,49,16.33,66,202,67.33,235,2,0.67,2
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3711 - POWDER DETERGENT,DAIA,3711D - POWDER DETERGENT 1-2 KG,3711C - POWDER DETERGENT 601-990G,AFTER,202,67.33,235,49,16.33,66,2,0.67,2
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3711 - POWDER DETERGENT,JAZ1,3711C - POWDER DETERGENT 601-990G,3711D - POWDER DETERGENT 1-2 KG,AFTER,9,3.00,12,111,37.00,125,1,0.33,2
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3711 - POWDER DETERGENT,JAZ1,3711D - POWDER DETERGENT 1-2 KG,3711C - POWDER DETERGENT 601-990G,AFTER,111,37.00,125,9,3.00,12,1,0.33,1
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3711 - POWDER DETERGENT,RINSO,3711B - POWDER DETERGENT 100-600G,3711C - POWDER DETERGENT 601-990G,AFTER,15,5.00,29,89,29.67,126,2,0.67,2
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3711 - POWDER DETERGENT,RINSO,3711C - POWDER DETERGENT 601-990G,3711B - POWDER DETERGENT 100-600G,AFTER,89,29.67,126,15,5.00,29,2,0.67,2
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3711 - POWDER DETERGENT,RINSO,3711C - POWDER DETERGENT 601-990G,3711D - POWDER DETERGENT 1-2 KG,AFTER,89,29.67,126,89,29.67,98,2,0.67,2
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3711 - POWDER DETERGENT,RINSO,3711D - POWDER DETERGENT 1-2 KG,3711C - POWDER DETERGENT 601-990G,AFTER,89,29.67,98,89,29.67,126,2,0.67,2
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3711 - POWDER DETERGENT,SOKLIN,3711C - POWDER DETERGENT 601-990G,3711D - POWDER DETERGENT 1-2 KG,AFTER,74,24.67,90,283,94.33,360,2,0.67,3
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3711 - POWDER DETERGENT,SOKLIN,3711D - POWDER DETERGENT 1-2 KG,3711C - POWDER DETERGENT 601-990G,AFTER,283,94.33,360,74,24.67,90,2,0.67,3
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3714 - LIQUID DETERGENT,SOKLIN,3714A - LIQUID DETERGENT BOTTLE,3714B - LIQUID DETERGENT 400-900ML,AFTER,86,28.67,125,222,74.00,412,3,1.00,4
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3714 - LIQUID DETERGENT,SOKLIN,3714B - LIQUID DETERGENT 400-900ML,3714A - LIQUID DETERGENT BOTTLE,AFTER,222,74.00,412,86,28.67,125,3,1.00,9
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3714 - LIQUID DETERGENT,SOKLIN,3714B - LIQUID DETERGENT 400-900ML,3714C - LIQUID DETERGENT >1000ML,AFTER,222,74.00,412,21,7.00,24,2,0.67,2
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3714 - LIQUID DETERGENT,SOKLIN,3714C - LIQUID DETERGENT >1000ML,3714B - LIQUID DETERGENT 400-900ML,AFTER,21,7.00,24,222,74.00,412,2,0.67,3
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3722 - CONCENTRATE FABRIC CONDITIONER,DOWNY,3722B - CONCENTRATE SOFTENER 250-500ML,3722C - CONCENTRATE SOFTENER 600-800ML,AFTER,4,1.33,4,17,5.67,20,1,0.33,1
O320,HOUSE HOLD,QD,QDH,AFTER_V1,3722 - CONCENTRATE FABRIC CONDITIONER,DOWNY,3722C - CONCENTRATE SOFTENER 600-800ML,3722B - CONCENTRATE SOFTENER 250-500ML,AFTER,17,5.67,20,4,1.33,4,1,0.33,1
O320,HOUSE HOLD,QD,QDH,BEFORE_V1,3511 - FLOOR CLEANER,SOS,3511A - FLOOR CLEANER CARBOLIC,3511B - FLOOR CLEANER FRAGRANCE,BEFORE,13,6.50,14,37,18.50,50,3,1.50,3
O320,HOUSE HOLD,QD,QDH,BEFORE_V1,3511 - FLOOR CLEANER,SOS,3511B - FLOOR CLEANER FRAGRANCE,3511A - FLOOR CLEANER CARBOLIC,BEFORE,37,18.50,50,13,6.50,14,3,1.50,3
O320,HOUSE HOLD,QD,QDH,BEFORE_V1,3516 - DISHWASHING CLEANER,MAMA,3516B - DISHWASHING CLEANER 300-550ML,3516C - DISHWASHING CLEANER 600-800ML,BEFORE,20,10.00,39,431,215.50,987,2,1.00,11
O320,HOUSE HOLD,QD,QDH,BEFORE_V1,3516 - DISHWASHING CLEANER,MAMA,3516B - DISHWASHING CLEANER 300-550ML,3516D - DISHWASHING CLEANER >1000ML,BEFORE,20,10.00,39,99,49.50,142,1,0.50,2
O320,HOUSE HOLD,QD,QDH,BEFORE_V1,3516 - DISHWASHING CLEANER,MAMA,3516C - DISHWASHING CLEANER 600-800ML,3516B - DISHWASHING CLEANER 300-550ML,BEFORE,431,215.50,987,20,10.00,39,2,1.00,3
O320,HOUSE HOLD,QD,QDH,BEFORE_V1,3516 - DISHWASHING CLEANER,MAMA,3516C - DISHWASHING CLEANER 600-800ML,3516D - DISHWASHING CLEANER >1000ML,BEFORE,431,215.50,987,99,49.50,142,6,3.00,9
O320,HOUSE HOLD,QD,QDH,BEFORE_V1,3516 - DISHWASHING CLEANER,MAMA,3516D - DISHWASHING CLEANER >1000ML,3516B - DISHWASHING CLEANER 300-550ML,BEFORE,99,49.50,142,20,10.00,39,1,0.50,2
