BUYER_ID,SECTION,BRAND,CATEGORY_BEFORE,CATEGORY_AFTER,SWITCH_FLAG,PROMO_FLAG
MEM_9990013987629814,TOOTH CARE,PEPSODENT,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,SWITCH,PROMO
MEM_9990013987629814,TOOTH CARE,PEPSODENT,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,NON PROMO
MEM_9990013989123787,BREAKFAST,FRESCO,1222 - COFFEE MIX,1221 - INSTANT COFFEE MIX,SWITCH,PROMO
MEM_9990013989123787,BREAKFAST,FRESCO,1222 - COFFEE MIX,1222 - COFFEE MIX,NO_SWITCH,PROMO
MEM_9990013989123787,BREAKFAST,GOOD DAY,1221 - INSTANT COFFEE MIX,1221 - INSTANT COFFEE MIX,NO_SWITCH,PROMO
MEM_9990013989123787,BREAKFAST,KAPAL API,1222 - COFFEE MIX,1222 - COFFEE MIX,NO_SWITCH,PROMO
MEM_9990013989123787,BREAKFAST,NEO,1221 - INSTANT COFFEE MIX,1221 - INSTANT COFFEE MIX,NO_SWITCH,PROMO
MEM_9990013989123787,CHILLER,REAL GOOD,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990013989123787,CHILLER,ULTRA,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990013989123787,HOUSE HOLD,EKONOMI,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990013989123787,HOUSE HOLD,SOS,3511 - FLOOR CLEANER,3511 - FLOOR CLEANER,NO_SWITCH,PROMO
MEM_9990013989123787,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990013989123787,NOODLE,SEDAAP,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990013989123787,NOODLE,SEDAAP,1911 - INSTANT NOODLE BAG,1912 - INSTANT NOODLE CUP,SWITCH,PROMO
MEM_9990013989123787,STAPLE NEED,AJINOMOTO,1711 - MSG ( MONO SODIUM GLUTAMATE ),1711 - MSG ( MONO SODIUM GLUTAMATE ),NO_SWITCH,NON PROMO
MEM_9990013989123787,STAPLE NEED,INDOFOOD,1721 - CHILLI,1721 - CHILLI,NO_SWITCH,PROMO
MEM_9990013989123787,STAPLE NEED,TROPICAL,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990013989285810,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990013989285810,CHILLER,FRISIAN FLAG,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990013989285810,HOUSE HOLD,BOOM,3714 - LIQUID DETERGENT,3711 - POWDER DETERGENT,SWITCH,PROMO
MEM_9990013989285810,HOUSE HOLD,BOOM,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990013989285810,HOUSE HOLD,SOKLIN,3723 - DILUTE FABRIC CONDITIONER,3723 - DILUTE FABRIC CONDITIONER,NO_SWITCH,PROMO
MEM_9990013989285810,PERSONAL CARE,NUVO,3223 - HEALTHY LIQUID SOAP,3223 - HEALTHY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990013989285810,PERSONAL CARE,VIVA,3242 - FACIAL CLEANSER MILK,3242 - FACIAL CLEANSER MILK,NO_SWITCH,PROMO
MEM_9990013989285810,SANITARY ADULT,SOFTEX,3321 - SANITARY NAPKINS WINGS,3321 - SANITARY NAPKINS WINGS,NO_SWITCH,PROMO
MEM_9990013989462641,BEVERAGES,FRISIAN FLAG,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990013989462641,CHILLER,KANZLER,6227 - CHILLED SAUSAGES,6227 - CHILLED SAUSAGES,NO_SWITCH,NON PROMO
MEM_9990013989462641,MISC & STATIONARY,CAT CHOIZE,4311 - PET FOODS & ACCESSORIES,4311 - PET FOODS & ACCESSORIES,NO_SWITCH,PROMO
MEM_9990013989743193,CHILLER,INDOMILK,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990013989743193,NOODLE,SEDAAP,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990013989743193,STAPLE NEED,SANIA,1513 - FLOUR,1513 - FLOUR,NO_SWITCH,PROMO
MEM_9990013989743193,STAPLE NEED,SASA,1625 - COCONUT MILK,1625 - COCONUT MILK,NO_SWITCH,PROMO
MEM_9990013990539156,BREAD CORNER (BC),MY ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,PROMO
MEM_9990013990539156,BREAD CORNER (BC),MY ROTI,6611 - BREAD,6612 - CAKE,SWITCH,PROMO
MEM_9990013990539156,BREAD CORNER (BC),MY ROTI,6612 - CAKE,6611 - BREAD,SWITCH,PROMO
MEM_9990013990539156,BREAD CORNER (BC),MY ROTI,6612 - CAKE,6612 - CAKE,NO_SWITCH,PROMO
MEM_9990013990539156,CHILLER,ICHITAN,2024 - BOTTLE - CAN LIQUID MILK,1114 - ISOTONIC DRINK,SWITCH,NON PROMO
MEM_9990013990539156,CHILLER,YAKULT,6212 - YOGHURT,6212 - YOGHURT,NO_SWITCH,NON PROMO
MEM_9990013990539156,HOUSE HOLD,MOLTO,3724 - IRONING,3724 - IRONING,NO_SWITCH,PROMO
MEM_9990013990539156,PERSONAL CARE,GIV,3222 - BEAUTY LIQUID SOAP,3222 - BEAUTY LIQUID SOAP,NO_SWITCH,NON PROMO
MEM_9990013990539156,SNACK,MAMA SUKA,2216 - SEAWEED,2216 - SEAWEED,NO_SWITCH,PROMO
MEM_9990013990599014,BISC & CONFECTIONARY,RICHEESE,2227 - WAFER BISCUIT,2227 - WAFER BISCUIT,NO_SWITCH,PROMO
MEM_9990013990599014,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990013990599014,TOOTH CARE,SYSTEMA,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990013990781590,BREAKFAST,NESCAFE,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,NON PROMO
MEM_9990013990781590,ICE CREAM,WALL'S,6241 - TAKE HOME ICE CREAM,6241 - TAKE HOME ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990013990781590,ICE CREAM,WALL'S,6241 - TAKE HOME ICE CREAM,6242 - IMPULSE ICE CREAM,SWITCH,NON PROMO
MEM_9990013990781590,ICE CREAM,WALL'S,6242 - IMPULSE ICE CREAM,6241 - TAKE HOME ICE CREAM,SWITCH,NON PROMO
MEM_9990013990781590,ICE CREAM,WALL'S,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990013990781590,STAPLE NEED,LA FONTE,1915 - PASTA,1915 - PASTA,NO_SWITCH,PROMO
MEM_9990013990781590,STAPLE NEED,PRONAS,1811 - CANNED MEAT,1811 - CANNED MEAT,NO_SWITCH,PROMO
MEM_9990013991096956,HOUSE HOLD,VAPE,3615 - ELECTRIC INSECTICIDES,3615 - ELECTRIC INSECTICIDES,NO_SWITCH,PROMO
MEM_9990013991096956,MILK & DIAPERS,SGM,2117 - GROWING UP MILK MAINSTREAM,2117 - GROWING UP MILK MAINSTREAM,NO_SWITCH,PROMO
MEM_9990013991750900,SNACK,HAPPY TOS,2217 - CORN,2217 - CORN,NO_SWITCH,NON PROMO
MEM_9990013991750900,SNACK,OISHI,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,NON PROMO
MEM_9990013991750900,TOY'S,MATCHBOX,4611 - TOYS,4611 - TOYS,NO_SWITCH,NON PROMO
MEM_9990013992029793,BISC & CONFECTIONARY,CHA CHA,2333 - DRAGEES CHOCOLATE,2333 - DRAGEES CHOCOLATE,NO_SWITCH,NON PROMO
MEM_9990013992029793,BISC & CONFECTIONARY,CHA CHA,2333 - DRAGEES CHOCOLATE,2333 - DRAGEES CHOCOLATE,NO_SWITCH,PROMO
MEM_9990013992029793,CHILLER,ALFAMART,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,NON PROMO
MEM_9990013992029793,CHILLER,BADAK,1115 - REMEDIES DRINK,1115 - REMEDIES DRINK,NO_SWITCH,NON PROMO
MEM_9990013992029793,CHILLER,NESCAFE,1156 - RTD COFFEE,1156 - RTD COFFEE,NO_SWITCH,PROMO
MEM_9990013992029793,HOUSE HOLD,HIT,3611 - AEROSOL INSECTICIDES,3611 - AEROSOL INSECTICIDES,NO_SWITCH,PROMO
MEM_9990013992029793,HOUSE HOLD,MAMA,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990013992029793,HOUSE HOLD,SOKLIN,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990013992029793,HOUSE HOLD,YURI,3513 - TOILET CLEANER,3513 - TOILET CLEANER,NO_SWITCH,PROMO
MEM_9990013992029793,PERSONAL CARE,NUVO,3223 - HEALTHY LIQUID SOAP,3221 - BAR SOAP,SWITCH,PROMO
MEM_9990013992029793,SNACK,ANGO,2214 - TRADITIONAL SNACK,2214 - TRADITIONAL SNACK,NO_SWITCH,NON PROMO
MEM_9990013992029793,TOOTH CARE,FORMULA,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990013993000420,BREAD CORNER (BC),PAROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990013993000420,CHILLER,KANZLER,6226 - CHILLED MEAT BALLS,6226 - CHILLED MEAT BALLS,NO_SWITCH,NON PROMO
MEM_9990013993000420,CHILLER,POCARI SWEAT,1114 - ISOTONIC DRINK,1114 - ISOTONIC DRINK,NO_SWITCH,NON PROMO
MEM_9990013993000420,FREEZER NUGGET,SO GOOD,6231 - CHICKEN NUGGET,6231 - CHICKEN NUGGET,NO_SWITCH,PROMO
MEM_9990013993000420,NOODLE,POP MIE,1912 - INSTANT NOODLE CUP,1912 - INSTANT NOODLE CUP,NO_SWITCH,NON PROMO
MEM_9990013993000420,PERSONAL CARE,HEAD & SHOULDER,3211 - SHAMPOO,3211 - SHAMPOO,NO_SWITCH,PROMO
MEM_9990013993000420,SNACK,CHITATO LITE,2212 - POTATOES,2212 - POTATOES,NO_SWITCH,NON PROMO
MEM_9990013993000420,SNACK,CHITATO LITE,2212 - POTATOES,2212 - POTATOES,NO_SWITCH,PROMO
MEM_9990013993027549,SANITARY ADULT,SOFTEX,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990013993229611,CHILLER,YAKULT,6212 - YOGHURT,6212 - YOGHURT,NO_SWITCH,NON PROMO
MEM_9990013993229611,HOUSE HOLD,EKONOMI,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990013993229611,HOUSE HOLD,SOKLIN,3723 - DILUTE FABRIC CONDITIONER,3711 - POWDER DETERGENT,SWITCH,PROMO
MEM_9990013993229611,HOUSE HOLD,SOKLIN,3723 - DILUTE FABRIC CONDITIONER,3723 - DILUTE FABRIC CONDITIONER,NO_SWITCH,PROMO
MEM_9990013993229611,ICE CREAM,WALL'S,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990013993229611,MEJA KASIR,SILVER QUEEN,2332 - BLOCK CHOCOLATE,2332 - BLOCK CHOCOLATE,NO_SWITCH,PROMO
MEM_9990013993229611,PERSONAL CARE,EMERON,3251 - BODY LOTION,3251 - BODY LOTION,NO_SWITCH,PROMO
MEM_9990013993339862,CHILLER,ULTRA,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990013995498154,BREAD CORNER (BC),MY ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990013995640098,BREAD CORNER (BC),MY ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,PROMO
MEM_9990013995640098,CHILLER,ABC,1151 - RTD JUICE,1156 - RTD COFFEE,SWITCH,NON PROMO
MEM_9990013995640098,CHILLER,ABC,1156 - RTD COFFEE,1156 - RTD COFFEE,NO_SWITCH,NON PROMO
MEM_9990013995640098,CHILLER,FLORIDINA,1151 - RTD JUICE,1151 - RTD JUICE,NO_SWITCH,NON PROMO
MEM_9990013995640098,CHILLER,FRISIAN FLAG,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990013995640098,CHILLER,INDOMILK,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990013995640098,CHILLER,INDOMILK,2024 - BOTTLE - CAN LIQUID MILK,2023 - TETRAPACK LIQUID MILK,SWITCH,PROMO
MEM_9990013995640098,CHILLER,ISOPLUS,1114 - ISOTONIC DRINK,1114 - ISOTONIC DRINK,NO_SWITCH,NON PROMO
MEM_9990013995640098,CHILLER,MILKU,2024 - BOTTLE - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,NO_SWITCH,PROMO
MEM_9990013995640098,CHILLER,SPRITE,1112 - CARBONATED DRINK,1112 - CARBONATED DRINK,NO_SWITCH,NON PROMO
MEM_9990013995640098,CHILLER,SPRITE,1112 - CARBONATED DRINK,1112 - CARBONATED DRINK,NO_SWITCH,PROMO
MEM_9990013995640098,CHILLER,ULTRA,1154 - RTD TEA,1154 - RTD TEA,NO_SWITCH,PROMO
MEM_9990013995640098,HOUSE HOLD,EKONOMI,3712 - CREAM DETERGENT,3712 - CREAM DETERGENT,NO_SWITCH,NON PROMO
MEM_9990013995640098,HOUSE HOLD,HIT,3611 - AEROSOL INSECTICIDES,3611 - AEROSOL INSECTICIDES,NO_SWITCH,PROMO
MEM_9990013995640098,HOUSE HOLD,SOKLIN,3511 - FLOOR CLEANER,3511 - FLOOR CLEANER,NO_SWITCH,PROMO
MEM_9990013995640098,HOUSE HOLD,SOKLIN,3511 - FLOOR CLEANER,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990013995640098,HOUSE HOLD,SOKLIN,3714 - LIQUID DETERGENT,3511 - FLOOR CLEANER,SWITCH,PROMO
MEM_9990013995640098,HOUSE HOLD,SOKLIN,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990013995640098,MEDICINE & BABY CARE,ENERVON-C,3118 - ADULT VITAMINS/SUPLEMENT,3118 - ADULT VITAMINS/SUPLEMENT,NO_SWITCH,PROMO
MEM_9990013995640098,NOODLE,BIHUNKU,1913 - INSTANT RICE NOODLE,1913 - INSTANT RICE NOODLE,NO_SWITCH,NON PROMO
MEM_9990013995640098,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990013995640098,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990013995640098,NOODLE,SEDAAP,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990013995640098,STAPLE NEED,INDOFOOD,1715 - MEAL MAKER,1715 - MEAL MAKER,NO_SWITCH,NON PROMO
MEM_9990013995640098,STAPLE NEED,INDOFOOD,1721 - CHILLI,1715 - MEAL MAKER,SWITCH,NON PROMO
MEM_9990013995640098,STAPLE NEED,MAMA KOKO,1625 - COCONUT MILK,1625 - COCONUT MILK,NO_SWITCH,PROMO
MEM_9990013995640098,STAPLE NEED,PALMIA,1523 - MARGARINE & BUTTER,1523 - MARGARINE & BUTTER,NO_SWITCH,PROMO
MEM_9990013995640098,STAPLE NEED,RACIK,1715 - MEAL MAKER,1715 - MEAL MAKER,NO_SWITCH,PROMO
MEM_9990013995640098,STAPLE NEED,SAJIKU,1715 - MEAL MAKER,1715 - MEAL MAKER,NO_SWITCH,PROMO
MEM_9990013995863083,BEVERAGES,ULTRA,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990013995863083,BISC & CONFECTIONARY,NYAM-NYAM,2228 - STICK BISCUIT,2228 - STICK BISCUIT,NO_SWITCH,NON PROMO
MEM_9990013995863083,BREAD CORNER (BC),SARI KUE,6612 - CAKE,6612 - CAKE,NO_SWITCH,NON PROMO
MEM_9990013995863083,CHILLER,CIMORY,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990013995863083,CHILLER,CIMORY,2023 - TETRAPACK LIQUID MILK,6212 - YOGHURT,SWITCH,NON PROMO
MEM_9990013995863083,ICE CREAM,GLICO,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,PROMO
MEM_9990013995863083,ICE CREAM,WALL'S,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990013995863083,MEJA KASIR,ABC,4112 - ZINC CARBON,4111 - ALKALINE,SWITCH,NON PROMO
MEM_9990013995863083,MEJA KASIR,ABC,4112 - ZINC CARBON,4112 - ZINC CARBON,NO_SWITCH,NON PROMO
MEM_9990013995863083,MEJA KASIR,FISHERMAN'S,2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,NON PROMO
MEM_9990013995863083,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990013995863083,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990013995863083,SNACK,ALFAMART,2211 - PEANUTS,2211 - PEANUTS,NO_SWITCH,PROMO
MEM_9990013995863083,SNACK,MAMA SUKA,2216 - SEAWEED,2216 - SEAWEED,NO_SWITCH,PROMO
MEM_9990013996266294,HOUSE HOLD,EKONOMI,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990013996457445,BREAD CORNER (BC),ALFAMART,1313 - CHOCO RICE,1313 - CHOCO RICE,NO_SWITCH,PROMO
MEM_9990013996457445,BREAKFAST,FRISIAN FLAG,2021 - SWEETENED CONDENSED MILK,2021 - SWEETENED CONDENSED MILK,NO_SWITCH,NON PROMO
MEM_9990013996457445,BREAKFAST,FRISIAN FLAG,2021 - SWEETENED CONDENSED MILK,2021 - SWEETENED CONDENSED MILK,NO_SWITCH,PROMO
MEM_9990013996457445,CHILLER,GREENFIELDS,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990013996457445,CHILLER,ULTRA,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990013996457445,HOUSE HOLD,HIT,3611 - AEROSOL INSECTICIDES,3611 - AEROSOL INSECTICIDES,NO_SWITCH,PROMO
MEM_9990013996887881,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990013996887881,PERSONAL CARE,BELLAGIO,3215 - HAIR STYLING,3215 - HAIR STYLING,NO_SWITCH,NON PROMO
MEM_9990013996887881,PERSONAL CARE,CASABLANCA,3238 - MEN COLOGNE,3238 - MEN COLOGNE,NO_SWITCH,PROMO
MEM_9990013997232100,STAPLE NEED,SUNCO,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990013997272620,CHILLER,BEAR BRAND,2024 - BOTTLE - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990013997349116,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990013997349116,STAPLE NEED,INDOFOOD,1721 - CHILLI,1721 - CHILLI,NO_SWITCH,PROMO
MEM_9990013998081251,MILK & DIAPERS,PROMINA,2122 - BABY BISCUIT & SNACK,2122 - BABY BISCUIT & SNACK,NO_SWITCH,NON PROMO
MEM_9990013998119396,HOUSE HOLD,MAMA,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990013998119396,MILK & DIAPERS,SGM,2111 - INFANT MILK MAINSTREAM,2114 - FOLLOW ON MILK MAINSTREAM,SWITCH,NON PROMO
MEM_9990013998119396,MILK & DIAPERS,SGM,2117 - GROWING UP MILK MAINSTREAM,2114 - FOLLOW ON MILK MAINSTREAM,SWITCH,NON PROMO
MEM_9990013998119396,STAPLE NEED,RAJA,1511 - RICE,1511 - RICE,NO_SWITCH,PROMO
MEM_9990013998514500,BREAD CORNER (BC),PAROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990013998514500,CHILLER,BUAVITA,1151 - RTD JUICE,1151 - RTD JUICE,NO_SWITCH,PROMO
MEM_9990013998514500,CHILLER,ULTRA,1151 - RTD JUICE,1151 - RTD JUICE,NO_SWITCH,PROMO
MEM_9990013998514500,HOUSE HOLD,STELLA,3623 - AEROSOL AIR FRESHENER,3624 - GEL AIR FRESHENER,SWITCH,PROMO
MEM_9990013998514500,MEDICINE & BABY CARE,ENERVON-C,3118 - ADULT VITAMINS/SUPLEMENT,3118 - ADULT VITAMINS/SUPLEMENT,NO_SWITCH,PROMO
MEM_9990013998514500,MEDICINE & BABY CARE,SAFE CARE,3131 - TRADITIONAL & CHINESE,3131 - TRADITIONAL & CHINESE,NO_SWITCH,PROMO
MEM_9990013998514500,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990013998514500,PERSONAL CARE,GIV,3222 - BEAUTY LIQUID SOAP,3222 - BEAUTY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990013998514500,PERSONAL CARE,HADA LABO,3241 - FACIAL WASH SOAP,3241 - FACIAL WASH SOAP,NO_SWITCH,PROMO
MEM_9990013998514500,PERSONAL CARE,MAKARIZO,3211 - SHAMPOO,3211 - SHAMPOO,NO_SWITCH,NON PROMO
MEM_9990013998514500,PERSONAL CARE,MAKARIZO,3217 - HAIR MASK,3211 - SHAMPOO,SWITCH,NON PROMO
MEM_9990013998514500,PERSONAL CARE,MAKARIZO,3218 - HAIR VITAMIN,3211 - SHAMPOO,SWITCH,NON PROMO
MEM_9990013998514500,PERSONAL CARE,REGAZZA,3232 - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,NO_SWITCH,PROMO
MEM_9990013998514500,PERSONAL CARE,SELECTION,3331 - BEAUTY COTTON,3331 - BEAUTY COTTON,NO_SWITCH,NON PROMO
MEM_9990013998514500,SNACK,ALFAMART,2214 - TRADITIONAL SNACK,2214 - TRADITIONAL SNACK,NO_SWITCH,NON PROMO
MEM_9990013998514500,TOOTH CARE,PEPSODENT,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,SWITCH,PROMO
MEM_9990013998514500,TOOTH CARE,PEPSODENT,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,NON PROMO
MEM_9990013998768537,TOOTH CARE,CIPTADENT,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990013998899483,BREAKFAST,INDOMILK,2021 - SWEETENED CONDENSED MILK,2021 - SWEETENED CONDENSED MILK,NO_SWITCH,PROMO
MEM_9990013998899483,BREAKFAST,MILO,1321 - CEREAL,1321 - CEREAL,NO_SWITCH,PROMO
MEM_9990013998899483,HOUSE HOLD,KISPRAY,3724 - IRONING,3724 - IRONING,NO_SWITCH,PROMO
MEM_9990013998899483,HOUSE HOLD,SCOTCH BRITE,4251 - CLEANING EQUIPMENT,4251 - CLEANING EQUIPMENT,NO_SWITCH,NON PROMO
MEM_9990013998899483,HOUSE HOLD,SOFFELL,3614 - LOTION INSECTICIDES,3614 - LOTION INSECTICIDES,NO_SWITCH,NON PROMO
MEM_9990013998899483,STAPLE NEED,SUNCO,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990013999213681,SNACK,MAMA SUKA,2216 - SEAWEED,2216 - SEAWEED,NO_SWITCH,PROMO
MEM_9990013999507426,BISC & CONFECTIONARY,MILO,2333 - DRAGEES CHOCOLATE,2333 - DRAGEES CHOCOLATE,NO_SWITCH,NON PROMO
MEM_9990013999507426,BISC & CONFECTIONARY,TANGO,2227 - WAFER BISCUIT,2227 - WAFER BISCUIT,NO_SWITCH,PROMO
MEM_9990013999507426,BISC & CONFECTIONARY,TANGO,2227 - WAFER BISCUIT,2227 - WAFER BISCUIT,NO_SWITCH,NON PROMO
MEM_9990013999507426,SNACK,MAXICORN,2217 - CORN,2217 - CORN,NO_SWITCH,NON PROMO
MEM_9990013999597900,BISC & CONFECTIONARY,BENG-BENG,2331 - ENROBED CHOCOLATE,2331 - ENROBED CHOCOLATE,NO_SWITCH,NON PROMO
MEM_9990013999597900,BISC & CONFECTIONARY,NYAM-NYAM,2226 - SANDWICH BISCUIT,2228 - STICK BISCUIT,SWITCH,NON PROMO
MEM_9990013999597900,BISC & CONFECTIONARY,NYAM-NYAM,2228 - STICK BISCUIT,2228 - STICK BISCUIT,NO_SWITCH,NON PROMO
MEM_9990013999597900,SNACK,FRENCH FRIES 2000,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,NON PROMO
MEM_9990014041080030,HOUSE HOLD,MAMA,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990014041080030,HOUSE HOLD,SOKLIN,3723 - DILUTE FABRIC CONDITIONER,3723 - DILUTE FABRIC CONDITIONER,NO_SWITCH,PROMO
MEM_9990014041263295,BISC & CONFECTIONARY,RICHOCO,2227 - WAFER BISCUIT,2227 - WAFER BISCUIT,NO_SWITCH,NON PROMO
MEM_9990014041263295,MILK & DIAPERS,PROMINA,2122 - BABY BISCUIT & SNACK,2122 - BABY BISCUIT & SNACK,NO_SWITCH,PROMO
MEM_9990014041263295,STAPLE NEED,RAJA,1511 - RICE,1511 - RICE,NO_SWITCH,NON PROMO
MEM_9990014041263295,STAPLE NEED,SEDAAP,1723 - SOY SAUCE,1723 - SOY SAUCE,NO_SWITCH,PROMO
MEM_9990014041471773,BREAKFAST,LUWAK,1221 - INSTANT COFFEE MIX,1221 - INSTANT COFFEE MIX,NO_SWITCH,PROMO
MEM_9990014041879721,BISC & CONFECTIONARY,BISKIES,2226 - SANDWICH BISCUIT,2226 - SANDWICH BISCUIT,NO_SWITCH,NON PROMO
MEM_9990014041879721,BREAD CORNER (BC),5 DAYS,6611 - BREAD,6611 - BREAD,NO_SWITCH,PROMO
MEM_9990014041879721,BREAKFAST,NESCAFE,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,NON PROMO
MEM_9990014041879721,CHILLER,NESCAFE,1156 - RTD COFFEE,1156 - RTD COFFEE,NO_SWITCH,NON PROMO
